Pair=EURJPY;Period=M1;Days=25000;Shift=1;Bars=1500000;Time=20181208_073419
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;dateTime_Local
12611;128.587;128.59;128.584;128.589;55.95132077192022;48.1491286907958;128.5885209222848;128.5838854611427;128.5792500000006;128.5746145388585;128.5699790777164;0.00200000000000955;0.006000000000000227;2018.11.27 05:08;2018.11.27 12:08;1130
12612;128.583;128.59;128.583;128.587;55.04097977738069;42.46778077763113;128.5871437855388;128.5830218927697;128.5789000000006;128.5747781072315;128.5706562144624;0.003999999999990678;0.007000000000005002;2018.11.27 05:07;2018.11.27 12:07;1131
12613;128.574;128.586;128.569;128.584;53.67675786302106;36.43238413380956;128.5918702893208;128.5857351446607;128.5796000000006;128.5734648553405;128.5673297106804;0.009999999999990905;0.01700000000002433;2018.11.27 05:06;2018.11.27 12:06;1132
12614;128.571;128.578;128.571;128.574;48.752469505873;36.29529767609736;128.5945870150316;128.5874185075161;128.5802500000006;128.5730814924851;128.5659129849696;0.003000000000014325;0.007000000000005002;2018.11.27 05:05;2018.11.27 12:05;1133
12615;128.571;128.581;128.571;128.577;50.27563449605838;35.60071555066907;128.5960533553275;128.5886016776641;128.5811500000006;128.5736983223372;128.5662466446737;0.006000000000000227;0.009999999999990905;2018.11.27 05:04;2018.11.27 12:04;1134
12616;128.574;128.575;128.565;128.57;46.57574095813787;30.41688070183395;128.5986632925024;128.5904316462515;128.5822000000006;128.5739683537497;128.5657367074988;-0.004000000000019099;0.009999999999990905;2018.11.27 05:03;2018.11.27 12:03;1135
12617;128.578;128.583;128.572;128.576;49.57974919201976;35.06799877777277;128.6004333003306;128.5920166501656;128.5836000000006;128.5751833498356;128.5667666996706;-0.00200000000000955;0.01099999999999568;2018.11.27 05:02;2018.11.27 12:02;1136
12618;128.575;128.582;128.572;128.579;51.14668961973838;39.48505801549176;128.6017019678177;128.5931259839091;128.5845500000006;128.575974016092;128.5673980321834;0.004000000000019099;0.009999999999990905;2018.11.27 05:01;2018.11.27 12:01;1137
12619;128.574;128.576;128.565;128.576;49.63450480069052;34.42683909412858;128.6028802595537;128.5941151297772;128.5853500000006;128.576584870224;128.5678197404474;0.001999999999981128;0.01099999999999568;2018.11.27 05:00;2018.11.27 12:00;1138
12620;128.577;128.581;128.573;128.575;49.13593694370104;36.76186462912667;128.6037596678096;128.595029833905;128.5863000000006;128.5775701660961;128.5688403321916;-0.00200000000000955;0.007999999999981355;2018.11.27 04:59;2018.11.27 11:59;1139
12621;128.576;128.588;128.574;128.576;49.60240022715887;41.82457688466154;128.6046441294364;128.5960220647185;128.5874000000006;128.5787779352827;128.5701558705647;0.0;0.01399999999998158;2018.11.27 04:58;2018.11.27 11:58;1140
12622;128.58;128.58;128.574;128.576;49.60240022715887;42.7796295332638;128.6050625701201;128.5967062850603;128.5883500000006;128.5799937149408;128.571637429881;-0.004000000000019099;0.006000000000000227;2018.11.27 04:57;2018.11.27 11:57;1141
12623;128.588;128.594;128.58;128.581;51.8224001616971;43.30067775216159;128.6048156366722;128.5966578183364;128.5885000000006;128.5803421816648;128.572184363329;-0.007000000000005002;0.01399999999998158;2018.11.27 04:56;2018.11.27 11:56;1142
12624;128.578;128.588;128.573;128.586;54.12363439746552;38.98012645734677;128.6051600561802;128.5967050280904;128.5882500000006;128.5797949719107;128.5713399438209;0.008000000000009777;0.01499999999998636;2018.11.27 04:55;2018.11.27 11:55;1143
12625;128.579;128.584;128.575;128.578;50.80296351908565;42.82902533970119;128.6054174466164;128.5969587233085;128.5885000000006;128.5800412766926;128.5715825533847;-0.001000000000004775;0.009000000000014552;2018.11.27 04:54;2018.11.27 11:54;1144
12626;128.581;128.585;128.575;128.583;53.08439441348868;47.31575818885432;128.6051628783487;128.5970064391746;128.5888500000006;128.5806935608265;128.5725371216525;0.00200000000000955;0.01000000000001933;2018.11.27 04:53;2018.11.27 11:53;1145
12627;128.577;128.58;128.574;128.58;51.85193692544279;49.85580563815647;128.6051493033911;128.5970746516958;128.5890000000006;128.5809253483053;128.57285069661;0.003000000000014325;0.006000000000000227;2018.11.27 04:52;2018.11.27 11:52;1146
12628;128.583;128.584;128.577;128.577;50.61959019751684;47.30161277939;128.6054805275702;128.5971402637854;128.5888000000006;128.5804597362158;128.572119472431;-0.006000000000000227;0.007000000000005002;2018.11.27 04:51;2018.11.27 11:51;1147
12629;128.581;128.581;128.573;128.581;52.31567785694193;50.38799478100163;128.6050977127693;128.597173856385;128.5892500000006;128.5813261436162;128.5734022872319;0.0;0.007999999999981355;2018.11.27 04:50;2018.11.27 11:50;1148
12630;128.583;128.589;128.579;128.58;51.93317141652594;58.14067791310133;128.6068418014428;128.5976959007216;128.5885500000006;128.5794040992795;128.5702581985584;-0.002999999999985903;0.009999999999990905;2018.11.27 04:49;2018.11.27 11:49;1149
12631;128.602;128.604;128.582;128.582;52.73694120137373;63.20919245898863;128.6080246108312;128.5979873054159;128.5879500000006;128.5779126945853;128.56787538917;-0.02000000000001023;0.02200000000001978;2018.11.27 04:48;2018.11.27 11:48;1150
12632;128.597;128.602;128.593;128.601;61.29921142323829;61.60193615891178;128.6137590238015;128.5999045119011;128.5860500000006;128.5721954881001;128.5583409761997;0.003999999999990678;0.009000000000014552;2018.11.27 04:47;2018.11.27 11:47;1151
12633;128.591;128.611;128.59;128.597;60.00035815471653;60.42704946268496;128.6131354415768;128.5985427207887;128.5839500000006;128.5693572792125;128.5547645584244;0.006000000000000227;0.02099999999998658;2018.11.27 04:46;2018.11.27 11:46;1152
12634;128.599;128.599;128.59;128.592;58.34003431651866;60.65763650495238;128.6119391265956;128.5971695632981;128.5824000000006;128.567630436703;128.5528608734055;-0.006999999999976581;0.00899999999998613;2018.11.27 04:45;2018.11.27 11:45;1153
12635;128.594;128.6;128.592;128.598;61.23778506116003;65.29071081109532;128.6111729148662;128.5961114574334;128.5810500000006;128.5659885425678;128.550927085135;0.004000000000019099;0.007999999999981355;2018.11.27 04:44;2018.11.27 11:44;1154
12636;128.597;128.601;128.592;128.598;61.23778506116003;70.12998810993123;128.6098981824997;128.5944240912501;128.5789500000006;128.563475908751;128.5480018175014;0.001000000000004775;0.00899999999998613;2018.11.27 04:43;2018.11.27 11:43;1155
12637;128.595;128.602;128.592;128.595;60.34906497926956;69.13487565025757;128.6088813120308;128.5926656560157;128.5764500000006;128.5602343439855;128.5440186879704;0.0;0.009999999999990905;2018.11.27 04:42;2018.11.27 11:42;1156
12638;128.594;128.599;128.585;128.595;60.34906497926956;69.38369922316218;128.6076076110763;128.5908538055384;128.5741000000006;128.5573461944627;128.5405923889249;0.001000000000004775;0.01399999999998158;2018.11.27 04:41;2018.11.27 11:41;1157
12639;128.597;128.6;128.592;128.595;60.34906497926956;68.67886615532117;128.6057476137202;128.5887238068604;128.5717000000006;128.5546761931408;128.537652386281;-0.00200000000000955;0.007999999999981355;2018.11.27 04:40;2018.11.27 11:40;1158
12640;128.595;128.601;128.589;128.597;61.15043953320805;66.13203458555769;128.6032063415904;128.5862531707955;128.5693000000006;128.5523468292058;128.5353936584109;0.00200000000000955;0.01200000000000045;2018.11.27 04:39;2018.11.27 11:39;1159
12641;128.582;128.596;128.582;128.595;60.65408932385822;62.7620189864049;128.5993319394113;128.583140969706;128.5669500000006;128.5507590302952;128.5345680605899;0.01300000000000523;0.01400000000001;2018.11.27 04:38;2018.11.27 11:38;1160
12642;128.575;128.583;128.573;128.579;56.4227752727458;57.79496651384904;128.5950892720288;128.5799446360147;128.5648000000006;128.5496553639865;128.5345107279724;0.004000000000019099;0.009999999999990905;2018.11.27 04:37;2018.11.27 11:37;1161
12643;128.591;128.593;128.576;128.576;55.57171546603767;56.8154667154568;128.5938081069986;128.5790040534996;128.5642000000006;128.5493959465017;128.5345918930027;-0.01500000000001478;0.01699999999999591;2018.11.27 04:36;2018.11.27 11:36;1162
12644;128.585;128.599;128.585;128.591;61.25408075310072;56.20584260592759;128.5931431188493;128.578521559425;128.5639000000006;128.5492784405762;128.5346568811519;0.006000000000000227;0.01399999999998158;2018.11.27 04:35;2018.11.27 11:35;1163
12645;128.586;128.588;128.578;128.585;59.68770307309513;55.88023595064506;128.5914392197463;128.5774696098735;128.5635000000006;128.5495303901278;128.5355607802549;-0.001000000000004775;0.009999999999990905;2018.11.27 04:34;2018.11.27 11:34;1164
12646;128.574;128.592;128.564;128.586;60.07222097223227;55.99921285439144;128.5942854269481;128.5791927134744;128.5641000000006;128.5490072865269;128.5339145730532;0.01200000000000045;0.02800000000002001;2018.11.27 04:33;2018.11.27 11:33;1165
12647;128.587;128.589;128.573;128.576;57.46932012485481;52.25700544877903;128.591835835654;128.5775429178273;128.5632500000007;128.548957082174;128.5346641643473;-0.01099999999999568;0.01599999999999113;2018.11.27 04:32;2018.11.27 11:32;1166
12648;128.565;128.591;128.565;128.586;61.26340654427747;53.90323548052363;128.5908471032379;128.5768235516193;128.5628000000007;128.5487764483821;128.5347528967634;0.02100000000001501;0.02600000000001046;2018.11.27 04:31;2018.11.27 11:31;1167
12649;128.567;128.569;128.559;128.567;56.02287691559619;52.99442416356364;128.5888498120301;128.5755499060154;128.5622500000007;128.548950093986;128.5356501879712;0.0;0.009999999999990905;2018.11.27 04:30;2018.11.27 11:30;1168
12650;128.544;128.57;128.544;128.568;56.40441408345784;49.1728832690278;128.5883498120301;128.5750499060154;128.5617500000006;128.5484500939859;128.5351501879712;0.02400000000000091;0.02599999999998204;2018.11.27 04:29;2018.11.27 11:29;1169
12651;128.558;128.562;128.542;128.544;48.39069089992304;47.2576979403049;128.5883947856122;128.5743723928064;128.5603500000006;128.5463276071948;128.532305214389;-0.01399999999998158;0.02000000000001023;2018.11.27 04:28;2018.11.27 11:28;1170
12652;128.565;128.565;128.55;128.559;54.31925079193955;53.33958122214761;128.5894890552231;128.5746445276118;128.5598000000006;128.5449554723894;128.5301109447782;-0.006000000000000227;0.01499999999998636;2018.11.27 04:27;2018.11.27 11:27;1171
12653;128.566;128.571;128.559;128.566;57.43903769357436;60.06956309146043;128.5910211763603;128.5746355881805;128.5582500000006;128.5418644118207;128.5254788236409;0.0;0.01200000000000045;2018.11.27 04:26;2018.11.27 11:26;1172
12654;128.556;128.571;128.555;128.565;57.10468363472527;59.14279304479392;128.5924656130997;128.5742078065502;128.5559500000006;128.5376921934511;128.5194343869016;0.00899999999998613;0.01599999999999113;2018.11.27 04:25;2018.11.27 11:25;1173
12655;128.55;128.558;128.548;128.556;54.01604120787516;54.05625207038079;128.593386429848;128.5734932149243;128.5536000000006;128.5337067850769;128.5138135701532;0.006000000000000227;0.009999999999990905;2018.11.27 04:24;2018.11.27 11:24;1174
12656;128.548;128.551;128.54;128.548;51.03904179402472;52.27201835827105;128.5942652913674;128.573007645684;128.5517500000006;128.5304923543173;128.5092347086339;0.0;0.01099999999999568;2018.11.27 04:23;2018.11.27 11:23;1175
12657;128.548;128.55;128.541;128.548;51.03904179402472;54.71568698299747;128.5952338860044;128.5727419430025;128.5502500000006;128.5277580569987;128.5052661139969;0.0;0.009000000000014552;2018.11.27 04:22;2018.11.27 11:22;1176
12658;128.545;128.55;128.541;128.547;50.67882577431813;54.63364656853621;128.5959656323353;128.572332816168;128.5487000000006;128.5250671838333;128.5014343676659;0.00200000000000955;0.009000000000014552;2018.11.27 04:21;2018.11.27 11:21;1177
12659;128.551;128.554;128.546;128.547;50.67882577431813;54.83190072237413;128.5969475773646;128.5719237886826;128.5469000000006;128.5218762113186;128.4968524226367;-0.003999999999990678;0.008000000000009777;2018.11.27 04:20;2018.11.27 11:20;1178
12660;128.552;128.554;128.548;128.55;51.70884762760156;54.39054490269562;128.5975362470059;128.5713181235033;128.5451000000006;128.518881876498;128.4926637529953;-0.001999999999981128;0.006000000000000227;2018.11.27 04:19;2018.11.27 11:19;1179
12661;128.568;128.571;128.544;128.552;52.38313295710437;54.48890217451451;128.5974454795169;128.5703477397587;128.5432500000006;128.5161522602424;128.4890545204843;-0.01600000000001955;0.02699999999998681;2018.11.27 04:18;2018.11.27 11:18;1180
12662;128.57;128.576;128.566;128.567;57.74856797558125;54.58801782748823;128.5968343221105;128.5690921610556;128.5413500000006;128.5136078389456;128.4858656778906;-0.002999999999985903;0.009999999999990905;2018.11.27 04:17;2018.11.27 11:17;1181
12663;128.584;128.584;128.569;128.57;58.8947232474849;55.13455509780561;128.5939181208716;128.5664590604361;128.5390000000006;128.5115409395651;128.4840818791296;-0.01400000000001;0.01500000000001478;2018.11.27 04:16;2018.11.27 11:16;1182
12664;128.599;128.607;128.579;128.583;64.13485303686464;55.18586642505816;128.5900674455508;128.5634087227757;128.5367500000006;128.5100912772255;128.4834325544504;-0.01599999999999113;0.02799999999999159;2018.11.27 04:15;2018.11.27 11:15;1183
12665;128.569;128.597;128.567;128.597;70.55755012796266;53.22828105531718;128.5832125750708;128.5587562875357;128.5343000000006;128.5098437124655;128.4853874249304;0.02800000000002001;0.03000000000000114;2018.11.27 04:14;2018.11.27 11:14;1184
12666;128.567;128.569;128.565;128.569;63.63904595878557;53.75369622092119;128.5703675466182;128.5505587733094;128.5307500000006;128.5109412266918;128.491132453383;0.001999999999981128;0.003999999999990678;2018.11.27 04:13;2018.11.27 11:13;1185
12667;128.574;128.574;128.564;128.567;63.04986340228035;58.47852773528438;128.5640278642864;128.5461889321435;128.5283500000006;128.5105110678577;128.4926721357147;-0.007000000000005002;0.01000000000001933;2018.11.27 04:12;2018.11.27 11:12;1186
12668;128.558;128.579;128.555;128.575;67.18683348954002;57.13277558362546;128.5570735488059;128.5414617744032;128.5258500000006;128.5102382255979;128.4946264511952;0.01699999999999591;0.02400000000000091;2018.11.27 04:11;2018.11.27 11:11;1187
12669;128.54;128.56;128.54;128.557;61.83403919378402;57.47070387037614;128.5447246395593;128.5338873197799;128.5230500000006;128.5122126802212;128.5013753604419;0.01699999999999591;0.02000000000001023;2018.11.27 04:10;2018.11.27 11:10;1188
12670;128.532;128.543;128.531;128.54;55.2901551332661;58.02354159059515;128.5362351901541;128.5286425950773;128.5210500000006;128.5134574049238;128.505864809847;0.007999999999981355;0.01200000000000045;2018.11.27 04:09;2018.11.27 11:09;1189
12671;128.527;128.533;128.522;128.533;52.07585446529507;56.31847643238871;128.532442784504;128.5261213922523;128.5198000000006;128.5134786077489;128.5071572154972;0.006000000000000227;0.01099999999999568;2018.11.27 04:08;2018.11.27 11:08;1190
12672;128.521;128.529;128.52;128.528;49.61801103702947;58.31228152577343;128.5301355287262;128.5245677643634;128.5190000000006;128.5134322356377;128.5078644712749;0.007000000000005002;0.00899999999998613;2018.11.27 04:07;2018.11.27 11:07;1191
12673;128.517;128.522;128.511;128.52;45.35843311076425;58.94830651450631;128.5297542009397;128.5238021004702;128.5178500000006;128.511897899531;128.5059457990614;0.003000000000014325;0.01099999999999568;2018.11.27 04:06;2018.11.27 11:06;1192
12674;128.518;128.519;128.51;128.518;44.23877039865306;54.43183180904738;128.5306536491496;128.5238018245751;128.5169500000006;128.5100981754261;128.5032463508515;0.0;0.009000000000014552;2018.11.27 04:05;2018.11.27 11:05;1193
12675;128.519;128.521;128.519;128.519;44.67358941441848;52.79877758624612;128.531447964035;128.5237739820178;128.5161000000006;128.5084260179834;128.5007520359662;0.0;0.001999999999981128;2018.11.27 04:04;2018.11.27 11:04;1194
12676;128.517;128.525;128.515;128.518;44.15211159148259;53.14069094213148;128.5311440542236;128.5234720271121;128.5158000000006;128.508127972889;128.5004559457775;0.001000000000004775;0.01000000000001933;2018.11.27 04:03;2018.11.27 11:03;1195
12677;128.514;128.519;128.513;128.517;43.64752002572144;47.66874438076915;128.5315448787287;128.5232474393646;128.5149500000006;128.5066525606366;128.4983551212725;0.002999999999985903;0.006000000000000227;2018.11.27 04:02;2018.11.27 11:02;1196
12678;128.51;128.515;128.507;128.511;40.58778491507653;42.81316367955559;128.531337646006;128.5230438230033;128.5147500000006;128.5064561769979;128.4981623539952;0.001000000000004775;0.007999999999981355;2018.11.27 04:01;2018.11.27 11:01;1197
12679;128.513;128.522;128.507;128.511;40.58778491507653;43.38922075469383;128.5328644448372;128.5242072224189;128.5155500000006;128.5068927775823;128.498235555164;-0.00200000000000955;0.01499999999998636;2018.11.27 04:00;2018.11.27 11:00;1198
12680;128.514;128.52;128.51;128.513;41.26176103989376;48.13414018700574;128.5347701943072;128.5256350971539;128.5165000000006;128.5073649028473;128.498229805694;-0.001000000000004775;0.01000000000001933;2018.11.27 03:59;2018.11.27 10:59;1199
12681;128.52;128.524;128.51;128.514;41.58980318010905;46.54414448073832;128.5366395426147;128.5270197713077;128.5174000000006;128.5077802286935;128.4981604573865;-0.006000000000000227;0.01400000000001;2018.11.27 03:58;2018.11.27 10:58;1200
12682;128.524;128.526;128.518;128.52;43.56397159343112;52.51591318217633;128.5376609663205;128.5278554831606;128.5180500000006;128.5082445168407;128.4984390336807;-0.003999999999990678;0.008000000000009777;2018.11.27 03:57;2018.11.27 10:57;1201
12683;128.534;128.535;128.524;128.525;45.26496195493592;58.23625114038494;128.5379139544492;128.5280569772249;128.5182000000006;128.5083430227763;128.4984860455521;-0.00899999999998613;0.01099999999999568;2018.11.27 03:56;2018.11.27 10:56;1202
12684;128.526;128.534;128.525;128.534;48.50345662701434;56.65328378916369;128.5375140974689;128.5277570487347;128.5180000000006;128.5082429512665;128.4984859025324;0.007999999999981355;0.00899999999998613;2018.11.27 03:55;2018.11.27 10:55;1203
12685;128.521;128.529;128.517;128.526;45.19218669760193;51.76761340910407;128.5367272290635;128.5272636145321;128.5178000000006;128.5083363854692;128.4988727709377;0.005000000000023874;0.01200000000000045;2018.11.27 03:54;2018.11.27 10:54;1204
12686;128.521;128.522;128.513;128.521;43.01664118201102;46.50353448834971;128.5387781668298;128.5285640834152;128.5183500000006;128.508135916586;128.4979218331715;0.0;0.00899999999998613;2018.11.27 03:53;2018.11.27 10:53;1205
12687;128.519;128.523;128.512;128.517;41.24412339896539;46.82916228151791;128.5438751938985;128.5317875969496;128.5197000000006;128.5076124030517;128.4955248061027;-0.00200000000000955;0.01099999999999568;2018.11.27 03:52;2018.11.27 10:52;1206
12688;128.516;128.526;128.51;128.519;41.86265650590986;52.69858985378053;128.5504824470005;128.5360662235006;128.5216500000006;128.5072337765007;128.4928175530008;0.003000000000014325;0.01600000000001955;2018.11.27 03:51;2018.11.27 10:51;1207
12689;128.515;128.523;128.513;128.517;41.02240060892595;47.15223146699784;128.5524175998367;128.5375337999187;128.5226500000006;128.5077662000826;128.4928824001645;0.00200000000000955;0.009999999999990905;2018.11.27 03:50;2018.11.27 10:50;1208
12690;128.516;128.518;128.51;128.515;40.20134723395891;41.86245202472067;128.5558012657981;128.5400006328993;128.5242000000006;128.5083993671019;128.4925987342032;-0.001000000000004775;0.008000000000009777;2018.11.27 03:49;2018.11.27 10:49;1209
12691;128.504;128.523;128.503;128.517;40.74015089496959;44.59973642519734;128.5608711529362;128.5436105764684;128.5263500000006;128.5090894235329;128.4918288470651;0.01300000000000523;0.02000000000001023;2018.11.27 03:48;2018.11.27 10:48;1210
12692;128.502;128.514;128.497;128.505;35.83853766216383;43.95800230892984;128.5635391837508;128.5457445918757;128.5279500000007;128.5101554081256;128.4923608162505;0.002999999999985903;0.01699999999999591;2018.11.27 03:47;2018.11.27 10:47;1211
12693;128.502;128.507;128.494;128.502;34.55285792554396;38.94905025090808;128.5650737044084;128.5475868522045;128.5301000000006;128.5126131477968;128.4951262955929;0.0;0.01300000000000523;2018.11.27 03:46;2018.11.27 10:46;1212
12694;128.512;128.512;128.498;128.501;34.13491579968799;38.94840127848128;128.5661444935971;128.5493472467988;128.5325500000006;128.5157527532024;128.4989555064042;-0.01099999999999568;0.01400000000001;2018.11.27 03:45;2018.11.27 10:45;1213
12695;128.503;128.513;128.503;128.513;36.815044449519;39.75081300987605;128.5708618135516;128.5535059067761;128.5361500000006;128.5187940932251;128.5014381864496;0.01000000000001933;0.01000000000001933;2018.11.27 03:44;2018.11.27 10:44;1214
12696;128.513;128.513;128.5;128.501;31.72220610767798;36.19699553337621;128.5756645176614;128.557407258831;128.5391500000006;128.5208927411702;128.5026354823398;-0.01200000000000045;0.01300000000000523;2018.11.27 03:43;2018.11.27 10:43;1215
12697;128.527;128.529;128.51;128.513;34.3526566498338;40.99695159698771;128.5820728475687;128.5628364237847;128.5436000000006;128.5243635762165;128.5051271524325;-0.01399999999998158;0.01900000000000546;2018.11.27 03:42;2018.11.27 10:42;1216
12698;128.531;128.531;128.522;128.527;37.82934687214089;45.29958246666475;128.5877345267405;128.5675422633705;128.5473500000006;128.5271577366307;128.5069654732608;-0.004000000000019099;0.009000000000014552;2018.11.27 03:41;2018.11.27 10:41;1217
12699;128.53;128.534;128.525;128.53;38.6251257323684;44.83070565933757;128.5899004950471;128.5697002475239;128.5495000000006;128.5292997524774;128.5090995049542;0.0;0.00899999999998613;2018.11.27 03:40;2018.11.27 10:40;1218
12700;128.527;128.531;128.519;128.531;38.88414883559206;44.08294492470343;128.5922469210661;128.5719484605334;128.5516500000006;128.5313515394679;128.5110530789351;0.004000000000019099;0.01200000000000045;2018.11.27 03:39;2018.11.27 10:39;1219
12701;128.521;128.544;128.521;128.527;37.28600199545556;45.68785126730543;128.5939204606387;128.5737852303196;128.5536500000006;128.5335147696816;128.5133795393625;0.006000000000000227;0.02300000000002456;2018.11.27 03:38;2018.11.27 10:38;1220
12702;128.52;128.543;128.517;128.523;35.68837306044732;41.33548930607952;128.594973776373;128.5754368881868;128.5559000000006;128.5363631118144;128.5168262236282;0.002999999999985903;0.02600000000001046;2018.11.27 03:37;2018.11.27 10:37;1221
12703;128.529;128.537;128.516;128.521;34.90063506928693;35.38649324956836;128.5956156723571;128.5771078361788;128.5586000000006;128.5400921638224;128.5215843276441;-0.008000000000009777;0.02100000000001501;2018.11.27 03:36;2018.11.27 10:36;1222
12704;128.538;128.54;128.519;128.53;36.82913642938866;41.41394157155805;128.5955375897795;128.5785687948901;128.5616000000006;128.5446312051112;128.5276624102218;-0.008000000000009777;0.02099999999998658;2018.11.27 03:35;2018.11.27 10:35;1223
12705;128.548;128.559;128.534;128.537;38.39682980970219;48.36516190982118;128.5966453097371;128.5805226548688;128.5644000000006;128.5482773451324;128.5321546902642;-0.01099999999999568;0.02500000000000568;2018.11.27 03:34;2018.11.27 10:34;1224
12706;128.557;128.562;128.546;128.548;41.00236374160097;48.82096517841512;128.5963718253948;128.5813609126977;128.5663500000006;128.5513390873035;128.5363281746064;-0.00899999999998613;0.01600000000001955;2018.11.27 03:33;2018.11.27 10:33;1225
12707;128.538;128.567;128.531;128.556;43.01926802464921;48.36907986979912;128.5975693157108;128.5828096578557;128.5680500000006;128.5532903421455;128.5385306842904;0.01800000000000068;0.03600000000000136;2018.11.27 03:32;2018.11.27 10:32;1226
12708;128.55;128.553;128.535;128.539;36.73712437629212;46.05798925843367;128.599060748474;128.5842303742373;128.5694000000006;128.5545696257639;128.5397392515272;-0.0110000000000241;0.01800000000000068;2018.11.27 03:31;2018.11.27 10:31;1227
12709;128.558;128.558;128.541;128.548;38.89376098612705;47.37025000766595;128.5980367669476;128.5847683834741;128.5715000000006;128.5582316165271;128.5449632330536;-0.009999999999990905;0.01699999999999591;2018.11.27 03:30;2018.11.27 10:30;1228
12710;128.55;128.559;128.55;128.558;41.46305754324461;52.97426797313364;128.5979066421077;128.5855783210542;128.5732500000006;128.560921678947;128.5485933578935;0.007999999999981355;0.00899999999998613;2018.11.27 03:29;2018.11.27 10:29;1229
12711;128.549;128.563;128.545;128.549;37.95893185780616;47.50158816850169;128.5985872627399;128.5865686313703;128.5745500000006;128.5625313686309;128.5505127372612;0.0;0.01800000000000068;2018.11.27 03:28;2018.11.27 10:28;1230
12712;128.552;128.56;128.537;128.548;37.56441741679649;46.19944063689448;128.5990199348905;128.5878849674455;128.5767500000006;128.5656150325556;128.5544800651107;-0.003999999999990678;0.02299999999999613;2018.11.27 03:27;2018.11.27 10:27;1231
12713;128.574;128.574;128.55;128.551;38.25776026480623;47.06526373518428;128.5964663814353;128.5874581907179;128.5784500000006;128.5694418092833;128.5604336185659;-0.02300000000002456;0.02400000000000091;2018.11.27 03:26;2018.11.27 10:26;1232
12714;128.574;128.584;128.571;128.573;43.90312264045539;51.64616036810988;128.5961898174702;128.5885199087354;128.5808500000006;128.5731800912658;128.565510182531;-0.001000000000004775;0.01300000000000523;2018.11.27 03:25;2018.11.27 10:25;1233
12715;128.59;128.593;128.566;128.573;43.90312264045541;51.3504150115354;128.5962801707967;128.5888150853986;128.5813500000006;128.5738849146026;128.5664198292045;-0.01699999999999591;0.02699999999998681;2018.11.27 03:24;2018.11.27 10:24;1234
12716;128.587;128.604;128.585;128.59;48.93933194257386;57.25016649845723;128.5986673582153;128.590633679108;128.5826000000006;128.5745663208932;128.5665326417859;0.003000000000014325;0.01900000000000546;2018.11.27 03:23;2018.11.27 10:23;1235
12717;128.57;128.59;128.563;128.588;48.27619456271436;57.2500680905706;128.5986673582153;128.590633679108;128.5826000000006;128.5745663208932;128.5665326417859;0.01800000000000068;0.02700000000001523;2018.11.27 03:22;2018.11.27 10:22;1236
12718;128.572;128.572;128.556;128.57;41.81531210259103;50.32327700082914;128.5982921364209;128.5903460682107;128.5824000000006;128.5744539317905;128.5665078635803;-0.00200000000000955;0.01599999999999113;2018.11.27 03:21;2018.11.27 10:21;1237
12719;128.571;128.576;128.569;128.573;42.65900510738516;56.8547462041917;128.6004758861006;128.5921879430506;128.5839000000006;128.5756120569506;128.5673241139006;0.00200000000000955;0.007000000000005002;2018.11.27 03:20;2018.11.27 10:20;1238
12720;128.572;128.574;128.569;128.571;41.91678606710683;50.76945137323806;128.6001824904198;128.5921912452102;128.5842000000006;128.576208754791;128.5682175095814;-0.001000000000004775;0.005000000000023874;2018.11.27 03:19;2018.11.27 10:19;1239
12721;128.579;128.579;128.57;128.572;42.17610062677821;49.36057621710687;128.6030918585389;128.5944959292698;128.5859000000006;128.5773040707315;128.5687081414623;-0.007000000000005002;0.009000000000014552;2018.11.27 03:18;2018.11.27 10:18;1240
12722;128.584;128.588;128.576;128.577;43.45298675335737;47.01854375493683;128.6079298770699;128.5979649385353;128.5880000000006;128.5780350614659;128.5680701229312;-0.007000000000005002;0.01200000000000045;2018.11.27 03:17;2018.11.27 10:17;1241
12723;128.585;128.593;128.577;128.581;44.476346766985;45.44704300408343;128.6150504048556;128.6027002024281;128.5903500000006;128.5779997975731;128.5656495951456;-0.004000000000019099;0.01599999999999113;2018.11.27 03:16;2018.11.27 10:16;1242
12724;128.573;128.59;128.568;128.586;45.75599448828942;46.11884747428874;128.6231251550871;128.6080125775438;128.5929000000006;128.5777874224574;128.5626748449142;0.01300000000000523;0.02199999999999136;2018.11.27 03:15;2018.11.27 10:15;1243
12725;128.582;128.588;128.572;128.576;42.6192347356684;46.22424158186126;128.6277095730759;128.6112547865382;128.5948000000006;128.5783452134629;128.5618904269253;-0.006000000000000227;0.01599999999999113;2018.11.27 03:14;2018.11.27 10:14;1244
12726;128.583;128.6;128.582;128.582;44.07190201722106;44.9753461816511;128.6283692999617;128.6123346499812;128.5963000000006;128.58026535002;128.5642307000394;-0.001000000000004775;0.01800000000000068;2018.11.27 03:13;2018.11.27 10:13;1245
12727;128.579;128.591;128.579;128.583;44.31103792079754;44.73272713502944;128.6303010432604;128.6141255216305;128.5979500000006;128.5817744783707;128.5655989567408;0.003999999999990678;0.01200000000000045;2018.11.27 03:12;2018.11.27 10:12;1246
12728;128.579;128.584;128.578;128.581;43.73093332753429;45.35355380730635;128.6304808393824;128.6146654196915;128.5988500000006;128.5830345803097;128.5672191606187;0.001999999999981128;0.006000000000000227;2018.11.27 03:11;2018.11.27 10:11;1247
