[20190427_174404 / views.py:15864]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-M15).(NumOfUnits-18000).(Bars-ALL-20190424_184417).20190311_081029.csv
slice by	through
this file	(20190427_174402).(AUDJPY-M15).[sec-1.A-6.3-seq-list].(20190427_174404).csv
pair	AUDJPY
timeframe	M15
start	2018.06.14 17:30
end	2019.04.24 12:30
bars	21114

[20190427_174404 / views.py:15939]
[lo_UUU : 2595]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
1988	2019.02.15 18:45	2019.02.15 19:00	2019.02.15 19:15	0.030	0.012	0.013
1989	2019.02.15 19:00	2019.02.15 19:15	2019.02.15 19:30	0.012	0.013	0.009
1990	2019.02.15 19:15	2019.02.15 19:30	2019.02.15 19:45	0.013	0.009	0.003
1991	2019.02.15 19:30	2019.02.15 19:45	2019.02.15 20:00	0.009	0.003	0.005
1992	2019.02.15 19:45	2019.02.15 20:00	2019.02.15 20:15	0.003	0.005	0.060
1993	2019.02.15 20:00	2019.02.15 20:15	2019.02.15 20:30	0.005	0.060	0.056
1994	2019.02.15 20:15	2019.02.15 20:30	2019.02.15 20:45	0.060	0.056	0.013
1995	2019.02.15 23:15	2019.02.15 23:30	2019.02.15 23:45	0.006	0.016	0.016
1996	2019.02.15 23:30	2019.02.15 23:45	2019.02.18 00:00	0.016	0.016	0.047
1997	2019.02.18 00:30	2019.02.18 00:45	2019.02.18 01:00	0.007	0.035	0.032
1998	2019.02.18 00:45	2019.02.18 01:00	2019.02.18 01:15	0.035	0.032	0.032
1999	2019.02.18 01:00	2019.02.18 01:15	2019.02.18 01:30	0.032	0.032	0.047
2000	2019.02.18 01:15	2019.02.18 01:30	2019.02.18 01:45	0.032	0.047	0.035
2001	2019.02.18 02:30	2019.02.18 02:45	2019.02.18 03:00	0.023	0.040	0.036
2002	2019.02.18 03:30	2019.02.18 03:45	2019.02.18 04:00	0.005	0.021	0.050
2003	2019.02.18 07:45	2019.02.18 08:00	2019.02.18 08:15	0.006	0.015	0.008
2004	2019.02.18 19:00	2019.02.18 19:15	2019.02.18 19:30	0.004	0.005	0.009
2005	2019.02.18 19:15	2019.02.18 19:30	2019.02.18 19:45	0.005	0.009	0.006
2006	2019.02.18 19:30	2019.02.18 19:45	2019.02.18 20:00	0.009	0.006	0.019
2007	2019.02.18 19:45	2019.02.18 20:00	2019.02.18 20:15	0.006	0.019	0.008
2008	2019.02.18 20:00	2019.02.18 20:15	2019.02.18 20:30	0.019	0.008	0.002
2009	2019.02.18 20:15	2019.02.18 20:30	2019.02.18 20:45	0.008	0.002	0.004
2010	2019.02.18 20:30	2019.02.18 20:45	2019.02.18 21:00	0.002	0.004	0.005
2011	2019.02.18 20:45	2019.02.18 21:00	2019.02.18 21:15	0.004	0.005	0.006
2012	2019.02.19 01:15	2019.02.19 01:30	2019.02.19 01:45	0.003	0.032	0.020
2013	2019.02.19 07:15	2019.02.19 07:30	2019.02.19 07:45	0.019	0.025	0.007
2014	2019.02.19 07:30	2019.02.19 07:45	2019.02.19 08:00	0.025	0.007	0.000
2015	2019.02.19 07:45	2019.02.19 08:00	2019.02.19 08:15	0.007	0.000	0.024
2016	2019.02.19 08:00	2019.02.19 08:15	2019.02.19 08:30	0.000	0.024	0.006
2017	2019.02.19 08:15	2019.02.19 08:30	2019.02.19 08:45	0.024	0.006	0.015
2018	2019.02.19 08:30	2019.02.19 08:45	2019.02.19 09:00	0.006	0.015	0.016
2019	2019.02.19 08:45	2019.02.19 09:00	2019.02.19 09:15	0.015	0.016	0.046
2020	2019.02.19 11:15	2019.02.19 11:30	2019.02.19 11:45	0.010	0.019	0.003
2021	2019.02.19 11:30	2019.02.19 11:45	2019.02.19 12:00	0.019	0.003	0.033
2022	2019.02.19 11:45	2019.02.19 12:00	2019.02.19 12:15	0.003	0.033	0.005
2023	2019.02.19 12:00	2019.02.19 12:15	2019.02.19 12:30	0.033	0.005	0.007
2024	2019.02.19 12:15	2019.02.19 12:30	2019.02.19 12:45	0.005	0.007	0.022
2025	2019.02.19 12:30	2019.02.19 12:45	2019.02.19 13:00	0.007	0.022	0.021
2026	2019.02.19 16:30	2019.02.19 16:45	2019.02.19 17:00	0.083	0.074	0.084
2027	2019.02.19 17:30	2019.02.19 17:45	2019.02.19 18:00	0.050	0.026	0.092
2028	2019.02.19 17:45	2019.02.19 18:00	2019.02.19 18:15	0.026	0.092	0.005
2029	2019.02.19 18:00	2019.02.19 18:15	2019.02.19 18:30	0.092	0.005	0.014
2030	2019.02.19 18:15	2019.02.19 18:30	2019.02.19 18:45	0.005	0.014	0.011
2031	2019.02.20 01:00	2019.02.20 01:15	2019.02.20 01:30	0.022	0.043	0.025
2032	2019.02.20 03:15	2019.02.20 03:30	2019.02.20 03:45	0.146	0.040	0.059
2033	2019.02.20 14:15	2019.02.20 14:30	2019.02.20 14:45	0.091	0.039	0.005
2034	2019.02.20 16:45	2019.02.20 17:00	2019.02.20 17:15	0.042	0.038	0.102
2035	2019.02.20 19:30	2019.02.20 19:45	2019.02.20 20:00	0.012	0.005	0.032
2036	2019.02.20 19:45	2019.02.20 20:00	2019.02.20 20:15	0.005	0.032	0.033
2037	2019.02.21 06:30	2019.02.21 06:45	2019.02.21 07:00	0.012	0.033	0.006
2038	2019.02.21 12:00	2019.02.21 12:15	2019.02.21 12:30	0.043	0.019	0.009
2039	2019.02.21 12:15	2019.02.21 12:30	2019.02.21 12:45	0.019	0.009	0.034
2040	2019.02.21 12:30	2019.02.21 12:45	2019.02.21 13:00	0.009	0.034	0.009
2041	2019.02.21 12:45	2019.02.21 13:00	2019.02.21 13:15	0.034	0.009	0.005
2042	2019.02.21 13:00	2019.02.21 13:15	2019.02.21 13:30	0.009	0.005	0.048
2043	2019.02.21 22:00	2019.02.21 22:15	2019.02.21 22:30	0.040	0.015	0.159
2044	2019.02.21 22:15	2019.02.21 22:30	2019.02.21 22:45	0.015	0.159	0.037
2045	2019.02.22 01:00	2019.02.22 01:15	2019.02.22 01:30	0.085	0.007	0.069
2046	2019.02.22 01:15	2019.02.22 01:30	2019.02.22 01:45	0.007	0.069	0.057
2047	2019.02.22 01:30	2019.02.22 01:45	2019.02.22 02:00	0.069	0.057	0.000
2048	2019.02.22 08:00	2019.02.22 08:15	2019.02.22 08:30	0.017	0.017	0.007
2049	2019.02.22 08:15	2019.02.22 08:30	2019.02.22 08:45	0.017	0.007	0.025
2050	2019.02.22 08:30	2019.02.22 08:45	2019.02.22 09:00	0.007	0.025	0.040
2051	2019.02.22 08:45	2019.02.22 09:00	2019.02.22 09:15	0.025	0.040	0.068
2052	2019.02.22 12:00	2019.02.22 12:15	2019.02.22 12:30	0.018	0.012	0.029
2053	2019.02.22 12:15	2019.02.22 12:30	2019.02.22 12:45	0.012	0.029	0.000
2054	2019.02.22 12:30	2019.02.22 12:45	2019.02.22 13:00	0.029	0.000	0.045
2055	2019.02.22 16:45	2019.02.22 17:00	2019.02.22 17:15	0.045	0.019	0.018
2056	2019.02.22 17:00	2019.02.22 17:15	2019.02.22 17:30	0.019	0.018	0.063
2057	2019.02.22 17:15	2019.02.22 17:30	2019.02.22 17:45	0.018	0.063	0.023
2058	2019.02.22 17:30	2019.02.22 17:45	2019.02.22 18:00	0.063	0.023	0.004
2059	2019.02.22 17:45	2019.02.22 18:00	2019.02.22 18:15	0.023	0.004	0.019
2060	2019.02.22 23:30	2019.02.22 23:45	2019.02.25 00:00	0.004	0.029	0.070
2061	2019.02.25 01:15	2019.02.25 01:30	2019.02.25 01:45	0.050	0.083	0.007
2062	2019.02.25 05:00	2019.02.25 05:15	2019.02.25 05:30	0.041	0.034	0.014
2063	2019.02.25 05:15	2019.02.25 05:30	2019.02.25 05:45	0.034	0.014	0.005
2064	2019.02.25 06:15	2019.02.25 06:30	2019.02.25 06:45	0.031	0.002	0.000
2065	2019.02.25 06:30	2019.02.25 06:45	2019.02.25 07:00	0.002	0.000	0.015
2066	2019.02.25 06:45	2019.02.25 07:00	2019.02.25 07:15	0.000	0.015	0.041
2067	2019.02.25 10:15	2019.02.25 10:30	2019.02.25 10:45	0.029	0.027	0.019
2068	2019.02.25 10:30	2019.02.25 10:45	2019.02.25 11:00	0.027	0.019	0.023
2069	2019.02.25 10:45	2019.02.25 11:00	2019.02.25 11:15	0.019	0.023	0.045
2070	2019.02.25 11:00	2019.02.25 11:15	2019.02.25 11:30	0.023	0.045	0.000
2071	2019.02.25 11:15	2019.02.25 11:30	2019.02.25 11:45	0.045	0.000	0.009
2072	2019.02.25 11:30	2019.02.25 11:45	2019.02.25 12:00	0.000	0.009	0.020
2073	2019.02.25 11:45	2019.02.25 12:00	2019.02.25 12:15	0.009	0.020	0.036
2074	2019.02.25 12:00	2019.02.25 12:15	2019.02.25 12:30	0.020	0.036	0.051
2075	2019.02.25 13:00	2019.02.25 13:15	2019.02.25 13:30	0.028	0.068	0.030
2076	2019.02.25 15:30	2019.02.25 15:45	2019.02.25 16:00	0.016	0.052	0.032
2077	2019.02.25 15:45	2019.02.25 16:00	2019.02.25 16:15	0.052	0.032	0.010
2078	2019.02.25 16:00	2019.02.25 16:15	2019.02.25 16:30	0.032	0.010	0.064
2079	2019.02.25 18:15	2019.02.25 18:30	2019.02.25 18:45	0.029	0.104	0.000
2080	2019.02.25 18:30	2019.02.25 18:45	2019.02.25 19:00	0.104	0.000	0.002
2081	2019.02.25 18:45	2019.02.25 19:00	2019.02.25 19:15	0.000	0.002	0.088
2082	2019.02.25 19:00	2019.02.25 19:15	2019.02.25 19:30	0.002	0.088	0.030
2083	2019.02.25 19:15	2019.02.25 19:30	2019.02.25 19:45	0.088	0.030	0.010
2084	2019.02.25 20:45	2019.02.25 21:00	2019.02.25 21:15	0.003	0.024	0.035
2085	2019.02.26 04:45	2019.02.26 05:00	2019.02.26 05:15	0.121	0.013	0.011
2086	2019.02.26 08:00	2019.02.26 08:15	2019.02.26 08:30	0.040	0.005	0.022
2087	2019.02.26 11:00	2019.02.26 11:15	2019.02.26 11:30	0.044	0.002	0.019
2088	2019.02.26 11:15	2019.02.26 11:30	2019.02.26 11:45	0.002	0.019	0.056
2089	2019.02.26 17:15	2019.02.26 17:30	2019.02.26 17:45	0.081	0.081	0.073
2090	2019.02.26 17:30	2019.02.26 17:45	2019.02.26 18:00	0.081	0.073	0.043
2091	2019.02.26 17:45	2019.02.26 18:00	2019.02.26 18:15	0.073	0.043	0.033
2092	2019.02.26 21:30	2019.02.26 21:45	2019.02.26 22:00	0.068	0.057	0.026
2093	2019.02.27 00:15	2019.02.27 00:30	2019.02.27 00:45	0.022	0.025	0.056
2094	2019.02.27 07:00	2019.02.27 07:15	2019.02.27 07:30	0.054	0.024	0.001
2095	2019.02.27 13:30	2019.02.27 13:45	2019.02.27 14:00	0.024	0.038	0.017
2096	2019.02.27 14:45	2019.02.27 15:00	2019.02.27 15:15	0.015	0.038	0.008
2097	2019.02.27 15:00	2019.02.27 15:15	2019.02.27 15:30	0.038	0.008	0.112
2098	2019.02.27 17:15	2019.02.27 17:30	2019.02.27 17:45	0.056	0.117	0.021
2099	2019.02.27 21:00	2019.02.27 21:15	2019.02.27 21:30	0.019	0.021	0.024
2100	2019.02.27 23:00	2019.02.27 23:15	2019.02.27 23:30	0.016	0.018	0.010
2101	2019.02.28 05:15	2019.02.28 05:30	2019.02.28 05:45	0.005	0.016	0.045
2102	2019.02.28 10:00	2019.02.28 10:15	2019.02.28 10:30	0.052	0.019	0.019
2103	2019.02.28 10:15	2019.02.28 10:30	2019.02.28 10:45	0.019	0.019	0.009
2104	2019.02.28 12:45	2019.02.28 13:00	2019.02.28 13:15	0.005	0.035	0.021
2105	2019.02.28 16:00	2019.02.28 16:15	2019.02.28 16:30	0.006	0.027	0.070
2106	2019.02.28 17:15	2019.02.28 17:30	2019.02.28 17:45	0.035	0.023	0.064
2107	2019.02.28 21:45	2019.02.28 22:00	2019.02.28 22:15	0.029	0.034	0.063
2108	2019.03.01 00:00	2019.03.01 00:15	2019.03.01 00:30	0.024	0.014	0.019
2109	2019.03.01 01:00	2019.03.01 01:15	2019.03.01 01:30	0.030	0.003	0.013
2110	2019.03.01 02:30	2019.03.01 02:45	2019.03.01 03:00	0.007	0.022	0.049
2111	2019.03.01 02:45	2019.03.01 03:00	2019.03.01 03:15	0.022	0.049	0.042
2112	2019.03.01 06:45	2019.03.01 07:00	2019.03.01 07:15	0.018	0.009	0.034
2113	2019.03.01 08:00	2019.03.01 08:15	2019.03.01 08:30	0.035	0.038	0.022
2114	2019.03.01 10:30	2019.03.01 10:45	2019.03.01 11:00	0.004	0.020	0.044
2115	2019.03.01 10:45	2019.03.01 11:00	2019.03.01 11:15	0.020	0.044	0.030
2116	2019.03.01 11:00	2019.03.01 11:15	2019.03.01 11:30	0.044	0.030	0.002
2117	2019.03.01 14:30	2019.03.01 14:45	2019.03.01 15:00	0.034	0.000	0.017
2118	2019.03.01 19:00	2019.03.01 19:15	2019.03.01 19:30	0.016	0.000	0.001
2119	2019.03.01 19:15	2019.03.01 19:30	2019.03.01 19:45	0.000	0.001	0.003
2120	2019.03.01 19:30	2019.03.01 19:45	2019.03.01 20:00	0.001	0.003	0.030
2121	2019.03.01 22:00	2019.03.01 22:15	2019.03.01 22:30	0.002	0.005	0.009
2122	2019.03.01 22:15	2019.03.01 22:30	2019.03.01 22:45	0.005	0.009	0.000
2123	2019.03.01 23:30	2019.03.01 23:45	2019.03.04 00:00	0.061	0.005	0.008
2124	2019.03.04 03:15	2019.03.04 03:30	2019.03.04 03:45	0.045	0.019	0.008
2125	2019.03.04 10:45	2019.03.04 11:00	2019.03.04 11:15	0.002	0.050	0.002
2126	2019.03.04 12:30	2019.03.04 12:45	2019.03.04 13:00	0.019	0.021	0.016
2127	2019.03.04 13:45	2019.03.04 14:00	2019.03.04 14:15	0.029	0.043	0.025
2128	2019.03.04 20:15	2019.03.04 20:30	2019.03.04 20:45	0.034	0.010	0.045
2129	2019.03.04 23:00	2019.03.04 23:15	2019.03.04 23:30	0.014	0.029	0.005
2130	2019.03.05 01:00	2019.03.05 01:15	2019.03.05 01:30	0.041	0.007	0.000
2131	2019.03.05 01:15	2019.03.05 01:30	2019.03.05 01:45	0.007	0.000	0.023
2132	2019.03.05 01:30	2019.03.05 01:45	2019.03.05 02:00	0.000	0.023	0.018
2133	2019.03.05 03:00	2019.03.05 03:15	2019.03.05 03:30	0.030	0.031	0.013
2134	2019.03.05 04:00	2019.03.05 04:15	2019.03.05 04:30	0.047	0.067	0.009
2135	2019.03.05 04:15	2019.03.05 04:30	2019.03.05 04:45	0.067	0.009	0.035
2136	2019.03.05 07:45	2019.03.05 08:00	2019.03.05 08:15	0.017	0.033	0.040
2137	2019.03.05 10:45	2019.03.05 11:00	2019.03.05 11:15	0.038	0.008	0.025
2138	2019.03.05 11:00	2019.03.05 11:15	2019.03.05 11:30	0.008	0.025	0.045
2139	2019.03.05 11:15	2019.03.05 11:30	2019.03.05 11:45	0.025	0.045	0.010
2140	2019.03.05 19:30	2019.03.05 19:45	2019.03.05 20:00	0.049	0.008	0.026
2141	2019.03.05 20:45	2019.03.05 21:00	2019.03.05 21:15	0.043	0.007	0.002
2142	2019.03.06 01:00	2019.03.06 01:15	2019.03.06 01:30	0.058	0.060	0.001
2143	2019.03.06 03:30	2019.03.06 03:45	2019.03.06 04:00	0.024	0.004	0.042
2144	2019.03.06 03:45	2019.03.06 04:00	2019.03.06 04:15	0.004	0.042	0.035
2145	2019.03.06 11:00	2019.03.06 11:15	2019.03.06 11:30	0.019	0.027	0.003
2146	2019.03.06 11:15	2019.03.06 11:30	2019.03.06 11:45	0.027	0.003	0.016
2147	2019.03.06 11:30	2019.03.06 11:45	2019.03.06 12:00	0.003	0.016	0.010
2148	2019.03.06 20:30	2019.03.06 20:45	2019.03.06 21:00	0.023	0.025	0.003
2149	2019.03.06 20:45	2019.03.06 21:00	2019.03.06 21:15	0.025	0.003	0.022
2150	2019.03.06 21:00	2019.03.06 21:15	2019.03.06 21:30	0.003	0.022	0.006
2151	2019.03.06 21:15	2019.03.06 21:30	2019.03.06 21:45	0.022	0.006	0.029
2152	2019.03.06 23:00	2019.03.06 23:15	2019.03.06 23:30	0.007	0.004	0.026
2153	2019.03.06 23:15	2019.03.06 23:30	2019.03.06 23:45	0.004	0.026	0.003
2154	2019.03.07 03:30	2019.03.07 03:45	2019.03.07 04:00	0.012	0.005	0.072
2155	2019.03.07 07:15	2019.03.07 07:30	2019.03.07 07:45	0.005	0.024	0.011
2156	2019.03.07 07:30	2019.03.07 07:45	2019.03.07 08:00	0.024	0.011	0.005
2157	2019.03.07 07:45	2019.03.07 08:00	2019.03.07 08:15	0.011	0.005	0.009
2158	2019.03.07 22:30	2019.03.07 22:45	2019.03.07 23:00	0.001	0.030	0.046
2159	2019.03.07 22:45	2019.03.07 23:00	2019.03.07 23:15	0.030	0.046	0.033
2160	2019.03.07 23:00	2019.03.07 23:15	2019.03.07 23:30	0.046	0.033	0.017
2161	2019.03.08 00:00	2019.03.08 00:15	2019.03.08 00:30	0.000	0.012	0.018
2162	2019.03.08 00:15	2019.03.08 00:30	2019.03.08 00:45	0.012	0.018	0.042
2163	2019.03.08 00:30	2019.03.08 00:45	2019.03.08 01:00	0.018	0.042	0.005
2164	2019.03.08 00:45	2019.03.08 01:00	2019.03.08 01:15	0.042	0.005	0.053
2165	2019.03.08 01:00	2019.03.08 01:15	2019.03.08 01:30	0.005	0.053	0.027
2166	2019.03.08 01:15	2019.03.08 01:30	2019.03.08 01:45	0.053	0.027	0.021
2167	2019.03.08 03:30	2019.03.08 03:45	2019.03.08 04:00	0.019	0.066	0.006
2168	2019.03.08 03:45	2019.03.08 04:00	2019.03.08 04:15	0.066	0.006	0.083
2169	2019.03.08 09:45	2019.03.08 10:00	2019.03.08 10:15	0.020	0.048	0.048
2170	2019.03.08 10:00	2019.03.08 10:15	2019.03.08 10:30	0.048	0.048	0.008
2171	2019.03.08 10:15	2019.03.08 10:30	2019.03.08 10:45	0.048	0.008	0.010
2172	2019.03.08 10:30	2019.03.08 10:45	2019.03.08 11:00	0.008	0.010	0.048
2173	2019.03.08 12:00	2019.03.08 12:15	2019.03.08 12:30	0.015	0.049	0.016
2174	2019.03.08 13:30	2019.03.08 13:45	2019.03.08 14:00	0.009	0.024	0.008
2175	2019.03.08 15:45	2019.03.08 16:00	2019.03.08 16:15	0.037	0.003	0.078
2176	2019.03.08 16:00	2019.03.08 16:15	2019.03.08 16:30	0.003	0.078	0.047
2177	2019.03.08 16:15	2019.03.08 16:30	2019.03.08 16:45	0.078	0.047	0.062
2178	2019.03.08 20:00	2019.03.08 20:15	2019.03.08 20:30	0.017	0.005	0.026
2179	2019.03.08 22:30	2019.03.08 22:45	2019.03.08 23:00	0.027	0.033	0.017
2180	2019.03.11 00:00	2019.03.11 00:15	2019.03.11 00:30	0.126	0.058	0.033
2181	2019.03.11 01:30	2019.03.11 01:45	2019.03.11 02:00	0.010	0.070	0.061
2182	2019.03.11 04:00	2019.03.11 04:15	2019.03.11 04:30	0.061	0.126	0.017
2183	2019.03.11 04:15	2019.03.11 04:30	2019.03.11 04:45	0.126	0.017	0.053
2184	2019.03.11 05:30	2019.03.11 05:45	2019.03.11 06:00	0.000	0.024	0.044
2185	2019.03.11 05:45	2019.03.11 06:00	2019.03.11 06:15	0.024	0.044	0.028
2186	2019.03.11 10:00	2019.03.11 10:15	2019.03.11 10:30	0.043	0.040	0.009
2187	2019.03.11 10:15	2019.03.11 10:30	2019.03.11 10:45	0.040	0.009	0.101
2188	2019.03.11 13:30	2019.03.11 13:45	2019.03.11 14:00	0.022	0.025	0.004
2189	2019.03.11 15:30	2019.03.11 15:45	2019.03.11 16:00	0.061	0.019	0.019
2190	2019.03.11 16:30	2019.03.11 16:45	2019.03.11 17:00	0.024	0.035	0.011
2191	2019.03.11 16:45	2019.03.11 17:00	2019.03.11 17:15	0.035	0.011	0.051
2192	2019.03.11 17:45	2019.03.11 18:00	2019.03.11 18:15	0.010	0.007	0.005
2193	2019.03.11 19:30	2019.03.11 19:45	2019.03.11 20:00	0.019	0.034	0.022
2194	2019.03.11 21:15	2019.03.11 21:30	2019.03.11 21:45	0.003	0.046	0.002
2195	2019.03.11 22:15	2019.03.11 22:30	2019.03.11 22:45	0.009	0.060	0.046
2196	2019.03.11 23:15	2019.03.11 23:30	2019.03.11 23:45	0.018	0.000	0.007
2197	2019.03.12 03:30	2019.03.12 03:45	2019.03.12 04:00	0.002	0.046	0.024
2198	2019.03.12 03:45	2019.03.12 04:00	2019.03.12 04:15	0.046	0.024	0.004
2199	2019.03.12 04:00	2019.03.12 04:15	2019.03.12 04:30	0.024	0.004	0.090
2200	2019.03.12 06:30	2019.03.12 06:45	2019.03.12 07:00	0.007	0.016	0.011
2201	2019.03.12 09:45	2019.03.12 10:00	2019.03.12 10:15	0.021	0.025	0.022
2202	2019.03.12 10:00	2019.03.12 10:15	2019.03.12 10:30	0.025	0.022	0.042
2203	2019.03.12 10:15	2019.03.12 10:30	2019.03.12 10:45	0.022	0.042	0.006
2204	2019.03.12 11:45	2019.03.12 12:00	2019.03.12 12:15	0.064	0.043	0.001
2205	2019.03.12 15:15	2019.03.12 15:30	2019.03.12 15:45	0.005	0.131	0.049
2206	2019.03.12 16:15	2019.03.12 16:30	2019.03.12 16:45	0.023	0.039	0.024
2207	2019.03.12 18:15	2019.03.12 18:30	2019.03.12 18:45	0.072	0.013	0.038
2208	2019.03.12 18:30	2019.03.12 18:45	2019.03.12 19:00	0.013	0.038	0.000
2209	2019.03.12 18:45	2019.03.12 19:00	2019.03.12 19:15	0.038	0.000	0.004
2210	2019.03.12 19:00	2019.03.12 19:15	2019.03.12 19:30	0.000	0.004	0.030
2211	2019.03.12 21:15	2019.03.12 21:30	2019.03.12 21:45	0.004	0.004	0.011
2212	2019.03.12 23:15	2019.03.12 23:30	2019.03.12 23:45	0.017	0.001	0.019
2213	2019.03.13 00:15	2019.03.13 00:30	2019.03.13 00:45	0.002	0.020	0.001
2214	2019.03.13 02:45	2019.03.13 03:00	2019.03.13 03:15	0.086	0.083	0.001
2215	2019.03.13 05:30	2019.03.13 05:45	2019.03.13 06:00	0.039	0.021	0.015
2216	2019.03.13 05:45	2019.03.13 06:00	2019.03.13 06:15	0.021	0.015	0.004
2217	2019.03.13 06:00	2019.03.13 06:15	2019.03.13 06:30	0.015	0.004	0.020
2218	2019.03.13 06:15	2019.03.13 06:30	2019.03.13 06:45	0.004	0.020	0.028
2219	2019.03.13 06:30	2019.03.13 06:45	2019.03.13 07:00	0.020	0.028	0.005
2220	2019.03.13 06:45	2019.03.13 07:00	2019.03.13 07:15	0.028	0.005	0.037
2221	2019.03.13 08:00	2019.03.13 08:15	2019.03.13 08:30	0.035	0.011	0.063
2222	2019.03.13 09:15	2019.03.13 09:30	2019.03.13 09:45	0.002	0.001	0.013
2223	2019.03.13 10:45	2019.03.13 11:00	2019.03.13 11:15	0.047	0.091	0.029
2224	2019.03.13 11:45	2019.03.13 12:00	2019.03.13 12:15	0.000	0.006	0.065
2225	2019.03.13 13:45	2019.03.13 14:00	2019.03.13 14:15	0.012	0.029	0.000
2226	2019.03.13 14:00	2019.03.13 14:15	2019.03.13 14:30	0.029	0.000	0.034
2227	2019.03.13 14:15	2019.03.13 14:30	2019.03.13 14:45	0.000	0.034	0.033
2228	2019.03.13 16:30	2019.03.13 16:45	2019.03.13 17:00	0.060	0.011	0.020
2229	2019.03.13 16:45	2019.03.13 17:00	2019.03.13 17:15	0.011	0.020	0.002
2230	2019.03.13 18:00	2019.03.13 18:15	2019.03.13 18:30	0.007	0.042	0.069
2231	2019.03.13 18:15	2019.03.13 18:30	2019.03.13 18:45	0.042	0.069	0.002
2232	2019.03.13 20:30	2019.03.13 20:45	2019.03.13 21:00	0.020	0.028	0.019
2233	2019.03.13 20:45	2019.03.13 21:00	2019.03.13 21:15	0.028	0.019	0.001
2234	2019.03.13 22:15	2019.03.13 22:30	2019.03.13 22:45	0.093	0.057	0.010
2235	2019.03.13 22:30	2019.03.13 22:45	2019.03.13 23:00	0.057	0.010	0.019
2236	2019.03.13 22:45	2019.03.13 23:00	2019.03.13 23:15	0.010	0.019	0.000
2237	2019.03.13 23:00	2019.03.13 23:15	2019.03.13 23:30	0.019	0.000	0.039
2238	2019.03.14 00:15	2019.03.14 00:30	2019.03.14 00:45	0.032	0.022	0.006
2239	2019.03.14 00:30	2019.03.14 00:45	2019.03.14 01:00	0.022	0.006	0.043
2240	2019.03.14 04:00	2019.03.14 04:15	2019.03.14 04:30	0.041	0.072	0.004
2241	2019.03.14 04:15	2019.03.14 04:30	2019.03.14 04:45	0.072	0.004	0.056
2242	2019.03.14 04:30	2019.03.14 04:45	2019.03.14 05:00	0.004	0.056	0.029
2243	2019.03.14 11:00	2019.03.14 11:15	2019.03.14 11:30	0.059	0.031	0.001
2244	2019.03.14 11:15	2019.03.14 11:30	2019.03.14 11:45	0.031	0.001	0.012
2245	2019.03.14 12:15	2019.03.14 12:30	2019.03.14 12:45	0.032	0.002	0.002
2246	2019.03.14 14:00	2019.03.14 14:15	2019.03.14 14:30	0.033	0.009	0.029
2247	2019.03.14 18:30	2019.03.14 18:45	2019.03.14 19:00	0.087	0.069	0.001
2248	2019.03.14 18:45	2019.03.14 19:00	2019.03.14 19:15	0.069	0.001	0.010
2249	2019.03.15 00:30	2019.03.15 00:45	2019.03.15 01:00	0.005	0.036	0.012
2250	2019.03.15 00:45	2019.03.15 01:00	2019.03.15 01:15	0.036	0.012	0.042
2251	2019.03.15 02:30	2019.03.15 02:45	2019.03.15 03:00	0.022	0.053	0.086
2252	2019.03.15 02:45	2019.03.15 03:00	2019.03.15 03:15	0.053	0.086	0.005
2253	2019.03.15 03:00	2019.03.15 03:15	2019.03.15 03:30	0.086	0.005	0.094
2254	2019.03.15 04:30	2019.03.15 04:45	2019.03.15 05:00	0.020	0.014	0.008
2255	2019.03.15 09:30	2019.03.15 09:45	2019.03.15 10:00	0.036	0.010	0.021
2256	2019.03.15 09:45	2019.03.15 10:00	2019.03.15 10:15	0.010	0.021	0.011
2257	2019.03.15 10:00	2019.03.15 10:15	2019.03.15 10:30	0.021	0.011	0.006
2258	2019.03.15 10:15	2019.03.15 10:30	2019.03.15 10:45	0.011	0.006	0.014
2259	2019.03.15 13:45	2019.03.15 14:00	2019.03.15 14:15	0.004	0.000	0.011
2260	2019.03.15 16:15	2019.03.15 16:30	2019.03.15 16:45	0.021	0.033	0.006
2261	2019.03.15 16:30	2019.03.15 16:45	2019.03.15 17:00	0.033	0.006	0.011
2262	2019.03.15 17:45	2019.03.15 18:00	2019.03.15 18:15	0.039	0.070	0.016
2263	2019.03.15 20:00	2019.03.15 20:15	2019.03.15 20:30	0.002	0.003	0.012
2264	2019.03.18 00:45	2019.03.18 01:00	2019.03.18 01:15	0.003	0.007	0.002
2265	2019.03.18 02:15	2019.03.18 02:30	2019.03.18 02:45	0.032	0.043	0.006
2266	2019.03.18 02:30	2019.03.18 02:45	2019.03.18 03:00	0.043	0.006	0.008
2267	2019.03.18 02:45	2019.03.18 03:00	2019.03.18 03:15	0.006	0.008	0.038
2268	2019.03.18 03:00	2019.03.18 03:15	2019.03.18 03:30	0.008	0.038	0.004
2269	2019.03.18 04:45	2019.03.18 05:00	2019.03.18 05:15	0.015	0.038	0.052
2270	2019.03.18 05:00	2019.03.18 05:15	2019.03.18 05:30	0.038	0.052	0.048
2271	2019.03.18 05:15	2019.03.18 05:30	2019.03.18 05:45	0.052	0.048	0.125
2272	2019.03.18 05:30	2019.03.18 05:45	2019.03.18 06:00	0.048	0.125	0.030
2273	2019.03.18 05:45	2019.03.18 06:00	2019.03.18 06:15	0.125	0.030	0.025
