[20190228_133812 / views.py:10085]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M15).(NumOfUnits-4500).(Bars-4500).20190214_095445.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190228_133811.csv
pair	EURJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD
[20190228_133812 / views.py:10255]
18	2019.01.18 17:30	2019.01.18 17:45
19	2019.01.18 18:15	2019.01.18 18:30
20	2019.01.18 18:30	2019.01.18 18:45
21	2019.01.18 19:15	2019.01.18 19:30
22	2019.01.18 21:30	2019.01.18 21:45
0	2019.01.17 00:15	2019.01.17 00:30
1	2019.01.17 00:30	2019.01.17 00:45
2	2019.01.17 03:00	2019.01.17 03:15
3	2019.01.17 07:30	2019.01.17 07:45
4	2019.01.17 10:15	2019.01.17 10:30
5	2019.01.17 10:30	2019.01.17 10:45
6	2019.01.17 10:45	2019.01.17 11:00
7	2019.01.17 12:15	2019.01.17 12:30
8	2019.01.17 12:30	2019.01.17 12:45
9	2019.01.17 13:15	2019.01.17 13:30
10	2019.01.17 13:30	2019.01.17 13:45
11	2019.01.17 15:30	2019.01.17 15:45
12	2019.01.17 16:30	2019.01.17 16:45
13	2019.01.17 16:45	2019.01.17 17:00
14	2019.01.17 17:00	2019.01.17 17:15
15	2019.01.17 17:45	2019.01.17 18:00
16	2019.01.17 18:00	2019.01.17 18:15
17	2019.01.17 18:15	2019.01.17 18:30
18	2019.01.17 20:00	2019.01.17 20:15
0	2019.01.16 01:00	2019.01.16 01:15
1	2019.01.16 01:15	2019.01.16 01:30
2	2019.01.16 01:30	2019.01.16 01:45
3	2019.01.16 04:00	2019.01.16 04:15
4	2019.01.16 05:45	2019.01.16 06:00
5	2019.01.16 06:00	2019.01.16 06:15
6	2019.01.16 06:45	2019.01.16 07:00
7	2019.01.16 07:00	2019.01.16 07:15
8	2019.01.16 07:15	2019.01.16 07:30
9	2019.01.16 09:00	2019.01.16 09:15
10	2019.01.16 09:45	2019.01.16 10:00
11	2019.01.16 10:00	2019.01.16 10:15
12	2019.01.16 10:45	2019.01.16 11:00
13	2019.01.16 11:00	2019.01.16 11:15
14	2019.01.16 12:00	2019.01.16 12:15
15	2019.01.16 12:15	2019.01.16 12:30
16	2019.01.16 14:15	2019.01.16 14:30
17	2019.01.16 15:45	2019.01.16 16:00
18	2019.01.16 17:00	2019.01.16 17:15
19	2019.01.16 17:45	2019.01.16 18:00
20	2019.01.16 18:00	2019.01.16 18:15
21	2019.01.16 19:15	2019.01.16 19:30
22	2019.01.16 19:30	2019.01.16 19:45
23	2019.01.16 21:15	2019.01.16 21:30
24	2019.01.16 22:00	2019.01.16 22:15
25	2019.01.16 23:00	2019.01.16 23:15
0	2019.01.15 01:00	2019.01.15 01:15
1	2019.01.15 01:15	2019.01.15 01:30
2	2019.01.15 01:30	2019.01.15 01:45
3	2019.01.15 01:45	2019.01.15 02:00
4	2019.01.15 02:00	2019.01.15 02:15
5	2019.01.15 02:15	2019.01.15 02:30
6	2019.01.15 03:00	2019.01.15 03:15
7	2019.01.15 03:15	2019.01.15 03:30
8	2019.01.15 04:30	2019.01.15 04:45
9	2019.01.15 04:45	2019.01.15 05:00
10	2019.01.15 05:00	2019.01.15 05:15
11	2019.01.15 06:30	2019.01.15 06:45
12	2019.01.15 06:45	2019.01.15 07:00
13	2019.01.15 07:00	2019.01.15 07:15
14	2019.01.15 08:45	2019.01.15 09:00
15	2019.01.15 14:15	2019.01.15 14:30
16	2019.01.15 14:30	2019.01.15 14:45
17	2019.01.15 16:30	2019.01.15 16:45
18	2019.01.15 18:30	2019.01.15 18:45
19	2019.01.15 21:30	2019.01.15 21:45
20	2019.01.15 21:45	2019.01.15 22:00
21	2019.01.15 22:00	2019.01.15 22:15
22	2019.01.15 22:15	2019.01.15 22:30
23	2019.01.15 22:30	2019.01.15 22:45
24	2019.01.15 23:15	2019.01.15 23:30
0	2019.01.14 00:30	2019.01.14 00:45
1	2019.01.14 02:00	2019.01.14 02:15
2	2019.01.14 02:15	2019.01.14 02:30
3	2019.01.14 03:00	2019.01.14 03:15
4	2019.01.14 05:30	2019.01.14 05:45
5	2019.01.14 05:45	2019.01.14 06:00
6	2019.01.14 06:00	2019.01.14 06:15
7	2019.01.14 08:30	2019.01.14 08:45
8	2019.01.14 10:15	2019.01.14 10:30
9	2019.01.14 12:15	2019.01.14 12:30
10	2019.01.14 12:30	2019.01.14 12:45
11	2019.01.14 13:30	2019.01.14 13:45
12	2019.01.14 15:15	2019.01.14 15:30
13	2019.01.14 16:30	2019.01.14 16:45
14	2019.01.14 16:45	2019.01.14 17:00
15	2019.01.14 18:15	2019.01.14 18:30
16	2019.01.14 20:15	2019.01.14 20:30
17	2019.01.14 22:00	2019.01.14 22:15
0	2019.01.11 00:30	2019.01.11 00:45
1	2019.01.11 02:00	2019.01.11 02:15
2	2019.01.11 03:30	2019.01.11 03:45
3	2019.01.11 08:00	2019.01.11 08:15
4	2019.01.11 08:45	2019.01.11 09:00
5	2019.01.11 09:00	2019.01.11 09:15
6	2019.01.11 11:30	2019.01.11 11:45
7	2019.01.11 11:45	2019.01.11 12:00
8	2019.01.11 13:15	2019.01.11 13:30
9	2019.01.11 13:30	2019.01.11 13:45
10	2019.01.11 14:15	2019.01.11 14:30
11	2019.01.11 17:30	2019.01.11 17:45
12	2019.01.11 18:45	2019.01.11 19:00
13	2019.01.11 19:30	2019.01.11 19:45
14	2019.01.11 20:15	2019.01.11 20:30
15	2019.01.11 22:15	2019.01.11 22:30
16	2019.01.11 22:30	2019.01.11 22:45
0	2019.01.10 00:00	2019.01.10 00:15
1	2019.01.10 00:45	2019.01.10 01:00
2	2019.01.10 01:00	2019.01.10 01:15
3	2019.01.10 04:15	2019.01.10 04:30
4	2019.01.10 04:30	2019.01.10 04:45
5	2019.01.10 04:45	2019.01.10 05:00
6	2019.01.10 06:15	2019.01.10 06:30
7	2019.01.10 06:30	2019.01.10 06:45
8	2019.01.10 07:30	2019.01.10 07:45
9	2019.01.10 09:00	2019.01.10 09:15
10	2019.01.10 09:15	2019.01.10 09:30
11	2019.01.10 10:00	2019.01.10 10:15
12	2019.01.10 10:15	2019.01.10 10:30
13	2019.01.10 11:45	2019.01.10 12:00
14	2019.01.10 13:45	2019.01.10 14:00
15	2019.01.10 14:00	2019.01.10 14:15
16	2019.01.10 14:15	2019.01.10 14:30
17	2019.01.10 15:00	2019.01.10 15:15
18	2019.01.10 15:15	2019.01.10 15:30
19	2019.01.10 16:45	2019.01.10 17:00
20	2019.01.10 17:00	2019.01.10 17:15
21	2019.01.10 17:15	2019.01.10 17:30
22	2019.01.10 17:30	2019.01.10 17:45
23	2019.01.10 17:45	2019.01.10 18:00
24	2019.01.10 18:30	2019.01.10 18:45
25	2019.01.10 19:15	2019.01.10 19:30
26	2019.01.10 19:30	2019.01.10 19:45
27	2019.01.10 20:45	2019.01.10 21:00
28	2019.01.10 21:00	2019.01.10 21:15
29	2019.01.10 21:15	2019.01.10 21:30
30	2019.01.10 22:30	2019.01.10 22:45
0	2019.01.09 00:30	2019.01.09 00:45
1	2019.01.09 00:45	2019.01.09 01:00
2	2019.01.09 01:00	2019.01.09 01:15
3	2019.01.09 01:15	2019.01.09 01:30
4	2019.01.09 01:30	2019.01.09 01:45
5	2019.01.09 01:45	2019.01.09 02:00
6	2019.01.09 03:00	2019.01.09 03:15
7	2019.01.09 03:15	2019.01.09 03:30
8	2019.01.09 06:45	2019.01.09 07:00
9	2019.01.09 09:00	2019.01.09 09:15
10	2019.01.09 10:15	2019.01.09 10:30
11	2019.01.09 11:00	2019.01.09 11:15
12	2019.01.09 16:30	2019.01.09 16:45
13	2019.01.09 18:00	2019.01.09 18:15
14	2019.01.09 18:15	2019.01.09 18:30
15	2019.01.09 18:30	2019.01.09 18:45
16	2019.01.09 20:15	2019.01.09 20:30
17	2019.01.09 20:30	2019.01.09 20:45
18	2019.01.09 20:45	2019.01.09 21:00
19	2019.01.09 21:30	2019.01.09 21:45
20	2019.01.09 21:45	2019.01.09 22:00
21	2019.01.09 23:30	2019.01.09 23:45
0	2019.01.08 00:30	2019.01.08 00:45
1	2019.01.08 00:45	2019.01.08 01:00
2	2019.01.08 04:30	2019.01.08 04:45
3	2019.01.08 05:45	2019.01.08 06:00
4	2019.01.08 08:00	2019.01.08 08:15
5	2019.01.08 10:15	2019.01.08 10:30
6	2019.01.08 13:30	2019.01.08 13:45
7	2019.01.08 16:00	2019.01.08 16:15
8	2019.01.08 19:15	2019.01.08 19:30
9	2019.01.08 19:30	2019.01.08 19:45
10	2019.01.08 19:45	2019.01.08 20:00
11	2019.01.08 22:00	2019.01.08 22:15
12	2019.01.08 22:15	2019.01.08 22:30
13	2019.01.08 22:30	2019.01.08 22:45
14	2019.01.08 22:45	2019.01.08 23:00
15	2019.01.08 23:00	2019.01.08 23:15
0	2019.01.07 00:00	2019.01.07 00:15
1	2019.01.07 00:15	2019.01.07 00:30
2	2019.01.07 02:15	2019.01.07 02:30
3	2019.01.07 03:15	2019.01.07 03:30
4	2019.01.07 06:45	2019.01.07 07:00
5	2019.01.07 08:15	2019.01.07 08:30
6	2019.01.07 09:15	2019.01.07 09:30
7	2019.01.07 09:30	2019.01.07 09:45
8	2019.01.07 10:15	2019.01.07 10:30
9	2019.01.07 12:15	2019.01.07 12:30
10	2019.01.07 12:30	2019.01.07 12:45
11	2019.01.07 12:45	2019.01.07 13:00
12	2019.01.07 15:00	2019.01.07 15:15
13	2019.01.07 15:15	2019.01.07 15:30
14	2019.01.07 15:30	2019.01.07 15:45
15	2019.01.07 15:45	2019.01.07 16:00
16	2019.01.07 17:00	2019.01.07 17:15
17	2019.01.07 17:45	2019.01.07 18:00
18	2019.01.07 18:00	2019.01.07 18:15
19	2019.01.07 18:15	2019.01.07 18:30
20	2019.01.07 18:30	2019.01.07 18:45
21	2019.01.07 21:45	2019.01.07 22:00
22	2019.01.07 22:00	2019.01.07 22:15
23	2019.01.07 22:15	2019.01.07 22:30
24	2019.01.07 23:15	2019.01.07 23:30
0	2019.01.04 00:00	2019.01.04 00:15
1	2019.01.04 00:45	2019.01.04 01:00
2	2019.01.04 02:15	2019.01.04 02:30
3	2019.01.04 03:30	2019.01.04 03:45
4	2019.01.04 03:45	2019.01.04 04:00
5	2019.01.04 04:00	2019.01.04 04:15
6	2019.01.04 04:15	2019.01.04 04:30
7	2019.01.04 04:30	2019.01.04 04:45
8	2019.01.04 04:45	2019.01.04 05:00
9	2019.01.04 05:00	2019.01.04 05:15
10	2019.01.04 05:15	2019.01.04 05:30
11	2019.01.04 05:30	2019.01.04 05:45
12	2019.01.04 05:45	2019.01.04 06:00
13	2019.01.04 06:00	2019.01.04 06:15
14	2019.01.04 06:15	2019.01.04 06:30
15	2019.01.04 08:45	2019.01.04 09:00
16	2019.01.04 09:45	2019.01.04 10:00
17	2019.01.04 10:30	2019.01.04 10:45
18	2019.01.04 12:45	2019.01.04 13:00
19	2019.01.04 13:00	2019.01.04 13:15
20	2019.01.04 13:15	2019.01.04 13:30
21	2019.01.04 15:00	2019.01.04 15:15
22	2019.01.04 15:15	2019.01.04 15:30
23	2019.01.04 16:00	2019.01.04 16:15
24	2019.01.04 16:15	2019.01.04 16:30
25	2019.01.04 17:15	2019.01.04 17:30
26	2019.01.04 19:30	2019.01.04 19:45
27	2019.01.04 19:45	2019.01.04 20:00
28	2019.01.04 20:45	2019.01.04 21:00
29	2019.01.04 22:30	2019.01.04 22:45
30	2019.01.04 23:30	2019.01.04 23:45
0	2019.01.03 00:45	2019.01.03 01:00
1	2019.01.03 01:00	2019.01.03 01:15
2	2019.01.03 01:15	2019.01.03 01:30
3	2019.01.03 02:45	2019.01.03 03:00
4	2019.01.03 06:00	2019.01.03 06:15
5	2019.01.03 06:15	2019.01.03 06:30
6	2019.01.03 08:15	2019.01.03 08:30
7	2019.01.03 08:30	2019.01.03 08:45
8	2019.01.03 08:45	2019.01.03 09:00
9	2019.01.03 09:00	2019.01.03 09:15
10	2019.01.03 09:15	2019.01.03 09:30
11	2019.01.03 10:00	2019.01.03 10:15
12	2019.01.03 11:00	2019.01.03 11:15
13	2019.01.03 12:30	2019.01.03 12:45
14	2019.01.03 14:00	2019.01.03 14:15
15	2019.01.03 14:15	2019.01.03 14:30
16	2019.01.03 15:00	2019.01.03 15:15
17	2019.01.03 15:45	2019.01.03 16:00
18	2019.01.03 16:00	2019.01.03 16:15
19	2019.01.03 18:00	2019.01.03 18:15
20	2019.01.03 18:15	2019.01.03 18:30
21	2019.01.03 18:30	2019.01.03 18:45
22	2019.01.03 22:15	2019.01.03 22:30
23	2019.01.03 22:30	2019.01.03 22:45
24	2019.01.03 23:15	2019.01.03 23:30
25	2019.01.03 23:30	2019.01.03 23:45
0	2018.12.28 00:30	2018.12.28 00:45
1	2018.12.28 04:15	2018.12.28 04:30
2	2018.12.28 04:30	2018.12.28 04:45
3	2018.12.28 04:45	2018.12.28 05:00
4	2018.12.28 06:00	2018.12.28 06:15
5	2018.12.28 06:15	2018.12.28 06:30
6	2018.12.28 07:00	2018.12.28 07:15
7	2018.12.28 10:00	2018.12.28 10:15
8	2018.12.28 10:15	2018.12.28 10:30
9	2018.12.28 12:00	2018.12.28 12:15
10	2018.12.28 12:45	2018.12.28 13:00
11	2018.12.28 13:00	2018.12.28 13:15
12	2018.12.28 13:15	2018.12.28 13:30
13	2018.12.28 14:15	2018.12.28 14:30
14	2018.12.28 15:30	2018.12.28 15:45
15	2018.12.28 19:45	2018.12.28 20:00
16	2018.12.28 21:15	2018.12.28 21:30
17	2018.12.28 23:00	2018.12.28 23:15
18	2018.12.28 23:15	2018.12.28 23:30
19	2018.12.28 23:30	2018.12.28 23:45
0	2018.12.27 00:00	2018.12.27 00:15
1	2018.12.27 00:15	2018.12.27 00:30
2	2018.12.27 01:15	2018.12.27 01:30
3	2018.12.27 01:30	2018.12.27 01:45
4	2018.12.27 02:15	2018.12.27 02:30
5	2018.12.27 04:00	2018.12.27 04:15
6	2018.12.27 06:30	2018.12.27 06:45
7	2018.12.27 06:45	2018.12.27 07:00
8	2018.12.27 07:00	2018.12.27 07:15
9	2018.12.27 08:15	2018.12.27 08:30
10	2018.12.27 10:15	2018.12.27 10:30
11	2018.12.27 11:00	2018.12.27 11:15
12	2018.12.27 11:45	2018.12.27 12:00
13	2018.12.27 15:00	2018.12.27 15:15
14	2018.12.27 15:15	2018.12.27 15:30
15	2018.12.27 16:30	2018.12.27 16:45
16	2018.12.27 18:00	2018.12.27 18:15
17	2018.12.27 19:15	2018.12.27 19:30
18	2018.12.27 20:30	2018.12.27 20:45
19	2018.12.27 20:45	2018.12.27 21:00
20	2018.12.27 21:00	2018.12.27 21:15
21	2018.12.27 21:15	2018.12.27 21:30
22	2018.12.27 21:30	2018.12.27 21:45
23	2018.12.27 21:45	2018.12.27 22:00
24	2018.12.27 22:00	2018.12.27 22:15
25	2018.12.27 22:15	2018.12.27 22:30
26	2018.12.27 23:00	2018.12.27 23:15
0	2018.12.26 00:45	2018.12.26 01:00
1	2018.12.26 02:15	2018.12.26 02:30
2	2018.12.26 02:30	2018.12.26 02:45
3	2018.12.26 04:30	2018.12.26 04:45
4	2018.12.26 04:45	2018.12.26 05:00
5	2018.12.26 07:15	2018.12.26 07:30
6	2018.12.26 07:30	2018.12.26 07:45
7	2018.12.26 07:45	2018.12.26 08:00
8	2018.12.26 08:00	2018.12.26 08:15
9	2018.12.26 08:45	2018.12.26 09:00
10	2018.12.26 09:00	2018.12.26 09:15
11	2018.12.26 10:45	2018.12.26 11:00
12	2018.12.26 12:45	2018.12.26 13:00
13	2018.12.26 14:15	2018.12.26 14:30
14	2018.12.26 17:00	2018.12.26 17:15
15	2018.12.26 18:00	2018.12.26 18:15
16	2018.12.26 18:45	2018.12.26 19:00
17	2018.12.26 19:00	2018.12.26 19:15
18	2018.12.26 20:30	2018.12.26 20:45
19	2018.12.26 20:45	2018.12.26 21:00
20	2018.12.26 21:30	2018.12.26 21:45
21	2018.12.26 22:30	2018.12.26 22:45
22	2018.12.26 23:15	2018.12.26 23:30
23	2018.12.26 23:30	2018.12.26 23:45
0	2018.12.25 03:00	2018.12.25 03:15
1	2018.12.25 03:15	2018.12.25 03:30
2	2018.12.25 05:00	2018.12.25 05:15
3	2018.12.25 06:15	2018.12.25 06:30
0	2018.12.24 00:00	2018.12.24 00:15
1	2018.12.24 00:45	2018.12.24 01:00
2	2018.12.24 01:00	2018.12.24 01:15
3	2018.12.24 01:15	2018.12.24 01:30
4	2018.12.24 03:45	2018.12.24 04:00
5	2018.12.24 04:00	2018.12.24 04:15
6	2018.12.24 04:15	2018.12.24 04:30
7	2018.12.24 05:30	2018.12.24 05:45
8	2018.12.24 05:45	2018.12.24 06:00
9	2018.12.24 06:30	2018.12.24 06:45
10	2018.12.24 10:30	2018.12.24 10:45
11	2018.12.24 10:45	2018.12.24 11:00
12	2018.12.24 11:00	2018.12.24 11:15
13	2018.12.24 11:15	2018.12.24 11:30
14	2018.12.24 12:00	2018.12.24 12:15
15	2018.12.24 20:00	2018.12.24 20:15
16	2018.12.24 21:15	2018.12.24 21:30
17	2018.12.24 22:45	2018.12.24 23:00
18	2018.12.24 23:00	2018.12.24 23:15
0	2018.12.21 00:15	2018.12.21 00:30
1	2018.12.21 02:30	2018.12.21 02:45
2	2018.12.21 04:15	2018.12.21 04:30
3	2018.12.21 05:15	2018.12.21 05:30
4	2018.12.21 06:00	2018.12.21 06:15
5	2018.12.21 07:00	2018.12.21 07:15
6	2018.12.21 07:15	2018.12.21 07:30
7	2018.12.21 07:30	2018.12.21 07:45
8	2018.12.21 07:45	2018.12.21 08:00
9	2018.12.21 08:30	2018.12.21 08:45
10	2018.12.21 09:15	2018.12.21 09:30
11	2018.12.21 13:15	2018.12.21 13:30
12	2018.12.21 14:30	2018.12.21 14:45
13	2018.12.21 14:45	2018.12.21 15:00
14	2018.12.21 17:30	2018.12.21 17:45
15	2018.12.21 18:15	2018.12.21 18:30
16	2018.12.21 19:15	2018.12.21 19:30
17	2018.12.21 19:30	2018.12.21 19:45
0	2018.12.20 00:15	2018.12.20 00:30
1	2018.12.20 01:00	2018.12.20 01:15
2	2018.12.20 02:15	2018.12.20 02:30
3	2018.12.20 04:30	2018.12.20 04:45
4	2018.12.20 08:15	2018.12.20 08:30
5	2018.12.20 08:30	2018.12.20 08:45
6	2018.12.20 08:45	2018.12.20 09:00
7	2018.12.20 09:00	2018.12.20 09:15
8	2018.12.20 09:15	2018.12.20 09:30
9	2018.12.20 10:00	2018.12.20 10:15
10	2018.12.20 11:00	2018.12.20 11:15
11	2018.12.20 11:15	2018.12.20 11:30
12	2018.12.20 18:45	2018.12.20 19:00
13	2018.12.20 20:15	2018.12.20 20:30
14	2018.12.20 21:15	2018.12.20 21:30
15	2018.12.20 22:15	2018.12.20 22:30
0	2018.12.19 00:30	2018.12.19 00:45
1	2018.12.19 01:15	2018.12.19 01:30
2	2018.12.19 02:30	2018.12.19 02:45
3	2018.12.19 03:15	2018.12.19 03:30
4	2018.12.19 07:00	2018.12.19 07:15
5	2018.12.19 07:15	2018.12.19 07:30
6	2018.12.19 07:30	2018.12.19 07:45
7	2018.12.19 07:45	2018.12.19 08:00
8	2018.12.19 09:00	2018.12.19 09:15
9	2018.12.19 09:15	2018.12.19 09:30
10	2018.12.19 10:15	2018.12.19 10:30
11	2018.12.19 12:00	2018.12.19 12:15
12	2018.12.19 14:15	2018.12.19 14:30
13	2018.12.19 14:30	2018.12.19 14:45
14	2018.12.19 16:00	2018.12.19 16:15
15	2018.12.19 16:45	2018.12.19 17:00
16	2018.12.19 17:00	2018.12.19 17:15
17	2018.12.19 17:15	2018.12.19 17:30
18	2018.12.19 19:00	2018.12.19 19:15
19	2018.12.19 19:15	2018.12.19 19:30
20	2018.12.19 20:15	2018.12.19 20:30
21	2018.12.19 22:30	2018.12.19 22:45
0	2018.12.18 00:00	2018.12.18 00:15
1	2018.12.18 00:15	2018.12.18 00:30
2	2018.12.18 01:00	2018.12.18 01:15
3	2018.12.18 01:15	2018.12.18 01:30
4	2018.12.18 01:30	2018.12.18 01:45
5	2018.12.18 02:45	2018.12.18 03:00
6	2018.12.18 07:30	2018.12.18 07:45
7	2018.12.18 09:30	2018.12.18 09:45
8	2018.12.18 09:45	2018.12.18 10:00
9	2018.12.18 10:00	2018.12.18 10:15
10	2018.12.18 10:15	2018.12.18 10:30
11	2018.12.18 11:30	2018.12.18 11:45
12	2018.12.18 11:45	2018.12.18 12:00
13	2018.12.18 12:00	2018.12.18 12:15
14	2018.12.18 15:30	2018.12.18 15:45
15	2018.12.18 15:45	2018.12.18 16:00
16	2018.12.18 16:00	2018.12.18 16:15
17	2018.12.18 20:15	2018.12.18 20:30
18	2018.12.18 22:30	2018.12.18 22:45
0	2018.12.17 00:00	2018.12.17 00:15
1	2018.12.17 01:00	2018.12.17 01:15
2	2018.12.17 01:15	2018.12.17 01:30
3	2018.12.17 01:30	2018.12.17 01:45
4	2018.12.17 01:45	2018.12.17 02:00
5	2018.12.17 02:00	2018.12.17 02:15
6	2018.12.17 03:00	2018.12.17 03:15
7	2018.12.17 03:15	2018.12.17 03:30
8	2018.12.17 04:00	2018.12.17 04:15
9	2018.12.17 04:15	2018.12.17 04:30
10	2018.12.17 04:30	2018.12.17 04:45
11	2018.12.17 06:30	2018.12.17 06:45
12	2018.12.17 07:15	2018.12.17 07:30
13	2018.12.17 10:30	2018.12.17 10:45
14	2018.12.17 17:45	2018.12.17 18:00
15	2018.12.17 18:00	2018.12.17 18:15
16	2018.12.17 22:45	2018.12.17 23:00
17	2018.12.17 23:00	2018.12.17 23:15
18	2018.12.17 23:15	2018.12.17 23:30
0	2018.12.14 00:00	2018.12.14 00:15
1	2018.12.14 01:30	2018.12.14 01:45
2	2018.12.14 01:45	2018.12.14 02:00
3	2018.12.14 03:30	2018.12.14 03:45
4	2018.12.14 04:15	2018.12.14 04:30
5	2018.12.14 04:30	2018.12.14 04:45
6	2018.12.14 05:45	2018.12.14 06:00
7	2018.12.14 06:45	2018.12.14 07:00
8	2018.12.14 07:00	2018.12.14 07:15
9	2018.12.14 08:15	2018.12.14 08:30
10	2018.12.14 09:45	2018.12.14 10:00
11	2018.12.14 11:30	2018.12.14 11:45
12	2018.12.14 11:45	2018.12.14 12:00
13	2018.12.14 12:00	2018.12.14 12:15
14	2018.12.14 12:15	2018.12.14 12:30
15	2018.12.14 12:30	2018.12.14 12:45
16	2018.12.14 12:45	2018.12.14 13:00
17	2018.12.14 14:00	2018.12.14 14:15
18	2018.12.14 14:15	2018.12.14 14:30
19	2018.12.14 15:45	2018.12.14 16:00
20	2018.12.14 16:30	2018.12.14 16:45
21	2018.12.14 19:00	2018.12.14 19:15
22	2018.12.14 21:45	2018.12.14 22:00
23	2018.12.14 22:45	2018.12.14 23:00
0	2018.12.13 00:00	2018.12.13 00:15
1	2018.12.13 00:15	2018.12.13 00:30
2	2018.12.13 01:30	2018.12.13 01:45
3	2018.12.13 01:45	2018.12.13 02:00
4	2018.12.13 03:00	2018.12.13 03:15
5	2018.12.13 03:15	2018.12.13 03:30
6	2018.12.13 03:30	2018.12.13 03:45
7	2018.12.13 03:45	2018.12.13 04:00
8	2018.12.13 04:00	2018.12.13 04:15
9	2018.12.13 06:15	2018.12.13 06:30
10	2018.12.13 06:30	2018.12.13 06:45
11	2018.12.13 08:00	2018.12.13 08:15
12	2018.12.13 08:45	2018.12.13 09:00
13	2018.12.13 09:00	2018.12.13 09:15
14	2018.12.13 09:15	2018.12.13 09:30
15	2018.12.13 09:30	2018.12.13 09:45
16	2018.12.13 09:45	2018.12.13 10:00
17	2018.12.13 10:00	2018.12.13 10:15
18	2018.12.13 11:15	2018.12.13 11:30
19	2018.12.13 13:00	2018.12.13 13:15
20	2018.12.13 13:45	2018.12.13 14:00
21	2018.12.13 15:00	2018.12.13 15:15
22	2018.12.13 16:45	2018.12.13 17:00
23	2018.12.13 17:30	2018.12.13 17:45
24	2018.12.13 17:45	2018.12.13 18:00
25	2018.12.13 18:00	2018.12.13 18:15
26	2018.12.13 18:15	2018.12.13 18:30
27	2018.12.13 19:45	2018.12.13 20:00
28	2018.12.13 20:00	2018.12.13 20:15
29	2018.12.13 21:00	2018.12.13 21:15
0	2018.12.12 00:30	2018.12.12 00:45
1	2018.12.12 00:45	2018.12.12 01:00
2	2018.12.12 01:00	2018.12.12 01:15
3	2018.12.12 02:00	2018.12.12 02:15
4	2018.12.12 02:15	2018.12.12 02:30
5	2018.12.12 03:15	2018.12.12 03:30
6	2018.12.12 06:45	2018.12.12 07:00
7	2018.12.12 07:00	2018.12.12 07:15
8	2018.12.12 07:15	2018.12.12 07:30
9	2018.12.12 08:30	2018.12.12 08:45
10	2018.12.12 08:45	2018.12.12 09:00
11	2018.12.12 09:00	2018.12.12 09:15
12	2018.12.12 10:00	2018.12.12 10:15
13	2018.12.12 10:15	2018.12.12 10:30
14	2018.12.12 11:00	2018.12.12 11:15
15	2018.12.12 11:15	2018.12.12 11:30
16	2018.12.12 11:30	2018.12.12 11:45
17	2018.12.12 11:45	2018.12.12 12:00
18	2018.12.12 14:15	2018.12.12 14:30
19	2018.12.12 15:30	2018.12.12 15:45
20	2018.12.12 17:00	2018.12.12 17:15
21	2018.12.12 18:30	2018.12.12 18:45
22	2018.12.12 18:45	2018.12.12 19:00
23	2018.12.12 19:00	2018.12.12 19:15
24	2018.12.12 19:45	2018.12.12 20:00
25	2018.12.12 21:45	2018.12.12 22:00
26	2018.12.12 22:00	2018.12.12 22:15
27	2018.12.12 22:15	2018.12.12 22:30
28	2018.12.12 23:15	2018.12.12 23:30
29	2018.12.12 23:30	2018.12.12 23:45
0	2018.12.11 03:00	2018.12.11 03:15
1	2018.12.11 03:15	2018.12.11 03:30
2	2018.12.11 05:45	2018.12.11 06:00
3	2018.12.11 06:45	2018.12.11 07:00
4	2018.12.11 07:00	2018.12.11 07:15
5	2018.12.11 07:15	2018.12.11 07:30
6	2018.12.11 09:00	2018.12.11 09:15
7	2018.12.11 10:15	2018.12.11 10:30
8	2018.12.11 12:00	2018.12.11 12:15
9	2018.12.11 12:15	2018.12.11 12:30
10	2018.12.11 12:30	2018.12.11 12:45
11	2018.12.11 13:15	2018.12.11 13:30
12	2018.12.11 13:30	2018.12.11 13:45
13	2018.12.11 13:45	2018.12.11 14:00
14	2018.12.11 20:45	2018.12.11 21:00
15	2018.12.11 21:00	2018.12.11 21:15
16	2018.12.11 21:15	2018.12.11 21:30
17	2018.12.11 21:30	2018.12.11 21:45
18	2018.12.11 21:45	2018.12.11 22:00
0	2018.12.10 03:00	2018.12.10 03:15
1	2018.12.10 05:45	2018.12.10 06:00
2	2018.12.10 06:00	2018.12.10 06:15
3	2018.12.10 06:15	2018.12.10 06:30
4	2018.12.10 06:30	2018.12.10 06:45
5	2018.12.10 06:45	2018.12.10 07:00
6	2018.12.10 07:00	2018.12.10 07:15
7	2018.12.10 07:15	2018.12.10 07:30
8	2018.12.10 07:30	2018.12.10 07:45
9	2018.12.10 08:15	2018.12.10 08:30
10	2018.12.10 09:00	2018.12.10 09:15
11	2018.12.10 09:15	2018.12.10 09:30
12	2018.12.10 11:00	2018.12.10 11:15
13	2018.12.10 12:45	2018.12.10 13:00
14	2018.12.10 13:00	2018.12.10 13:15
15	2018.12.10 14:00	2018.12.10 14:15
16	2018.12.10 14:15	2018.12.10 14:30
17	2018.12.10 14:30	2018.12.10 14:45
18	2018.12.10 14:45	2018.12.10 15:00
19	2018.12.10 15:00	2018.12.10 15:15
20	2018.12.10 16:15	2018.12.10 16:30
21	2018.12.10 16:30	2018.12.10 16:45
