[20190329_134836 / views.py:13615]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL-20190327_162926).20190214_095445.csv
slice by	through
this file	(20190329_134834).(EURJPY-M15).[sec-1.A-6.3-seq].(20190329_134836).csv
pair	EURJPY
timeframe	M15
start	2018.11.09 03:30
end	2019.03.27 10:15
bars	9065

[20190329_134836 / views.py:13684]
[lo_UUU]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
579	2019.01.25 13:30	2019.01.25 13:45	2019.01.25 14:00	0.006	0.050	0.002
580	2019.01.25 13:45	2019.01.25 14:00	2019.01.25 14:15	0.050	0.002	0.049
581	2019.01.25 14:45	2019.01.25 15:00	2019.01.25 15:15	0.013	0.099	0.017
582	2019.01.25 15:00	2019.01.25 15:15	2019.01.25 15:30	0.099	0.017	0.069
583	2019.01.25 15:15	2019.01.25 15:30	2019.01.25 15:45	0.017	0.069	0.014
584	2019.01.25 15:30	2019.01.25 15:45	2019.01.25 16:00	0.069	0.014	0.031
585	2019.01.25 15:45	2019.01.25 16:00	2019.01.25 16:15	0.014	0.031	0.017
586	2019.01.25 17:00	2019.01.25 17:15	2019.01.25 17:30	0.060	0.191	0.052
587	2019.01.25 18:45	2019.01.25 19:00	2019.01.25 19:15	0.006	0.000	0.213
588	2019.01.25 19:00	2019.01.25 19:15	2019.01.25 19:30	0.000	0.213	0.023
589	2019.01.28 03:00	2019.01.28 03:15	2019.01.28 03:30	0.004	0.017	0.099
590	2019.01.28 03:15	2019.01.28 03:30	2019.01.28 03:45	0.017	0.099	0.039
591	2019.01.28 05:00	2019.01.28 05:15	2019.01.28 05:30	0.028	0.029	0.048
592	2019.01.28 05:15	2019.01.28 05:30	2019.01.28 05:45	0.029	0.048	0.009
593	2019.01.28 05:30	2019.01.28 05:45	2019.01.28 06:00	0.048	0.009	0.021
594	2019.01.28 05:45	2019.01.28 06:00	2019.01.28 06:15	0.009	0.021	0.038
595	2019.01.28 06:00	2019.01.28 06:15	2019.01.28 06:30	0.021	0.038	0.016
596	2019.01.28 08:45	2019.01.28 09:00	2019.01.28 09:15	0.037	0.030	0.024
597	2019.01.28 11:30	2019.01.28 11:45	2019.01.28 12:00	0.033	0.063	0.017
598	2019.01.28 11:45	2019.01.28 12:00	2019.01.28 12:15	0.063	0.017	0.061
599	2019.01.28 12:00	2019.01.28 12:15	2019.01.28 12:30	0.017	0.061	0.058
600	2019.01.28 16:30	2019.01.28 16:45	2019.01.28 17:00	0.028	0.075	0.051
601	2019.01.28 16:45	2019.01.28 17:00	2019.01.28 17:15	0.075	0.051	0.037
602	2019.01.28 17:00	2019.01.28 17:15	2019.01.28 17:30	0.051	0.037	0.047
603	2019.01.28 20:00	2019.01.28 20:15	2019.01.28 20:30	0.008	0.003	0.030
604	2019.01.28 21:30	2019.01.28 21:45	2019.01.28 22:00	0.019	0.009	0.027
605	2019.01.29 03:30	2019.01.29 03:45	2019.01.29 04:00	0.008	0.008	0.035
606	2019.01.29 03:45	2019.01.29 04:00	2019.01.29 04:15	0.008	0.035	0.036
607	2019.01.29 05:45	2019.01.29 06:00	2019.01.29 06:15	0.013	0.011	0.023
608	2019.01.29 06:00	2019.01.29 06:15	2019.01.29 06:30	0.011	0.023	0.019
609	2019.01.29 06:15	2019.01.29 06:30	2019.01.29 06:45	0.023	0.019	0.016
610	2019.01.29 06:30	2019.01.29 06:45	2019.01.29 07:00	0.019	0.016	0.013
611	2019.01.29 07:30	2019.01.29 07:45	2019.01.29 08:00	0.020	0.034	0.015
612	2019.01.29 10:00	2019.01.29 10:15	2019.01.29 10:30	0.055	0.052	0.105
613	2019.01.29 11:00	2019.01.29 11:15	2019.01.29 11:30	0.059	0.073	0.011
614	2019.01.29 18:00	2019.01.29 18:15	2019.01.29 18:30	0.021	0.065	0.076
615	2019.01.29 20:15	2019.01.29 20:30	2019.01.29 20:45	0.017	0.010	0.005
616	2019.01.29 22:30	2019.01.29 22:45	2019.01.29 23:00	0.051	0.016	0.030
617	2019.01.30 00:15	2019.01.30 00:30	2019.01.30 00:45	0.025	0.030	0.013
618	2019.01.30 00:30	2019.01.30 00:45	2019.01.30 01:00	0.030	0.013	0.063
619	2019.01.30 00:45	2019.01.30 01:00	2019.01.30 01:15	0.013	0.063	0.018
620	2019.01.30 03:45	2019.01.30 04:00	2019.01.30 04:15	0.064	0.009	0.016
621	2019.01.30 05:00	2019.01.30 05:15	2019.01.30 05:30	0.074	0.006	0.032
622	2019.01.30 15:15	2019.01.30 15:30	2019.01.30 15:45	0.071	0.041	0.008
623	2019.01.30 17:15	2019.01.30 17:30	2019.01.30 17:45	0.001	0.021	0.024
624	2019.01.30 22:45	2019.01.30 23:00	2019.01.30 23:15	0.011	0.056	0.025
625	2019.01.31 08:15	2019.01.31 08:30	2019.01.31 08:45	0.022	0.012	0.028
626	2019.01.31 12:45	2019.01.31 13:00	2019.01.31 13:15	0.049	0.024	0.091
627	2019.01.31 13:00	2019.01.31 13:15	2019.01.31 13:30	0.024	0.091	0.036
628	2019.01.31 13:15	2019.01.31 13:30	2019.01.31 13:45	0.091	0.036	0.021
629	2019.01.31 14:15	2019.01.31 14:30	2019.01.31 14:45	0.037	0.052	0.028
630	2019.01.31 16:30	2019.01.31 16:45	2019.01.31 17:00	0.023	0.005	0.093
631	2019.01.31 16:45	2019.01.31 17:00	2019.01.31 17:15	0.005	0.093	0.062
632	2019.01.31 17:00	2019.01.31 17:15	2019.01.31 17:30	0.093	0.062	0.054
633	2019.01.31 21:15	2019.01.31 21:30	2019.01.31 21:45	0.017	0.030	0.004
634	2019.01.31 22:15	2019.01.31 22:30	2019.01.31 22:45	0.018	0.066	0.053
635	2019.01.31 22:30	2019.01.31 22:45	2019.01.31 23:00	0.066	0.053	0.014
636	2019.01.31 22:45	2019.01.31 23:00	2019.01.31 23:15	0.053	0.014	0.008
637	2019.02.01 00:30	2019.02.01 00:45	2019.02.01 01:00	0.035	0.007	0.013
638	2019.02.01 00:45	2019.02.01 01:00	2019.02.01 01:15	0.007	0.013	0.010
639	2019.02.01 01:00	2019.02.01 01:15	2019.02.01 01:30	0.013	0.010	0.009
640	2019.02.01 01:15	2019.02.01 01:30	2019.02.01 01:45	0.010	0.009	0.005
641	2019.02.01 01:30	2019.02.01 01:45	2019.02.01 02:00	0.009	0.005	0.103
642	2019.02.01 03:45	2019.02.01 04:00	2019.02.01 04:15	0.038	0.027	0.045
643	2019.02.01 04:00	2019.02.01 04:15	2019.02.01 04:30	0.027	0.045	0.002
644	2019.02.01 04:15	2019.02.01 04:30	2019.02.01 04:45	0.045	0.002	0.049
645	2019.02.01 04:30	2019.02.01 04:45	2019.02.01 05:00	0.002	0.049	0.007
646	2019.02.01 04:45	2019.02.01 05:00	2019.02.01 05:15	0.049	0.007	0.033
647	2019.02.01 08:15	2019.02.01 08:30	2019.02.01 08:45	0.048	0.002	0.023
648	2019.02.01 08:30	2019.02.01 08:45	2019.02.01 09:00	0.002	0.023	0.071
649	2019.02.01 08:45	2019.02.01 09:00	2019.02.01 09:15	0.023	0.071	0.015
650	2019.02.01 09:00	2019.02.01 09:15	2019.02.01 09:30	0.071	0.015	0.033
651	2019.02.01 09:15	2019.02.01 09:30	2019.02.01 09:45	0.015	0.033	0.015
652	2019.02.01 09:30	2019.02.01 09:45	2019.02.01 10:00	0.033	0.015	0.039
653	2019.02.01 15:00	2019.02.01 15:15	2019.02.01 15:30	0.019	0.051	0.046
654	2019.02.01 15:15	2019.02.01 15:30	2019.02.01 15:45	0.051	0.046	0.026
655	2019.02.01 15:30	2019.02.01 15:45	2019.02.01 16:00	0.046	0.026	0.061
656	2019.02.01 16:30	2019.02.01 16:45	2019.02.01 17:00	0.025	0.102	0.103
657	2019.02.01 16:45	2019.02.01 17:00	2019.02.01 17:15	0.102	0.103	0.072
658	2019.02.01 17:45	2019.02.01 18:00	2019.02.01 18:15	0.064	0.124	0.149
659	2019.02.04 05:30	2019.02.04 05:45	2019.02.04 06:00	0.026	0.007	0.015
660	2019.02.04 05:45	2019.02.04 06:00	2019.02.04 06:15	0.007	0.015	0.024
661	2019.02.04 06:00	2019.02.04 06:15	2019.02.04 06:30	0.015	0.024	0.039
662	2019.02.04 06:15	2019.02.04 06:30	2019.02.04 06:45	0.024	0.039	0.027
663	2019.02.04 06:30	2019.02.04 06:45	2019.02.04 07:00	0.039	0.027	0.023
664	2019.02.04 09:30	2019.02.04 09:45	2019.02.04 10:00	0.057	0.022	0.072
665	2019.02.04 09:45	2019.02.04 10:00	2019.02.04 10:15	0.022	0.072	0.005
666	2019.02.04 10:00	2019.02.04 10:15	2019.02.04 10:30	0.072	0.005	0.038
667	2019.02.04 13:30	2019.02.04 13:45	2019.02.04 14:00	0.060	0.002	0.009
668	2019.02.04 15:15	2019.02.04 15:30	2019.02.04 15:45	0.078	0.043	0.050
669	2019.02.04 18:15	2019.02.04 18:30	2019.02.04 18:45	0.022	0.000	0.019
670	2019.02.04 22:15	2019.02.04 22:30	2019.02.04 22:45	0.032	0.012	0.023
671	2019.02.04 22:30	2019.02.04 22:45	2019.02.04 23:00	0.012	0.023	0.009
672	2019.02.05 00:15	2019.02.05 00:30	2019.02.05 00:45	0.014	0.014	0.012
673	2019.02.05 00:30	2019.02.05 00:45	2019.02.05 01:00	0.014	0.012	0.037
674	2019.02.05 00:45	2019.02.05 01:00	2019.02.05 01:15	0.012	0.037	0.013
675	2019.02.05 01:00	2019.02.05 01:15	2019.02.05 01:30	0.037	0.013	0.021
676	2019.02.05 01:15	2019.02.05 01:30	2019.02.05 01:45	0.013	0.021	0.013
677	2019.02.05 01:30	2019.02.05 01:45	2019.02.05 02:00	0.021	0.013	0.000
678	2019.02.05 01:45	2019.02.05 02:00	2019.02.05 02:15	0.013	0.000	0.028
679	2019.02.05 08:00	2019.02.05 08:15	2019.02.05 08:30	0.024	0.026	0.012
680	2019.02.05 08:15	2019.02.05 08:30	2019.02.05 08:45	0.026	0.012	0.018
681	2019.02.05 13:45	2019.02.05 14:00	2019.02.05 14:15	0.035	0.048	0.016
682	2019.02.06 00:45	2019.02.06 01:00	2019.02.06 01:15	0.005	0.035	0.007
683	2019.02.06 01:00	2019.02.06 01:15	2019.02.06 01:30	0.035	0.007	0.002
684	2019.02.06 01:15	2019.02.06 01:30	2019.02.06 01:45	0.007	0.002	0.004
685	2019.02.06 05:30	2019.02.06 05:45	2019.02.06 06:00	0.007	0.003	0.045
686	2019.02.06 05:45	2019.02.06 06:00	2019.02.06 06:15	0.003	0.045	0.012
687	2019.02.06 12:00	2019.02.06 12:15	2019.02.06 12:30	0.011	0.040	0.009
688	2019.02.06 12:15	2019.02.06 12:30	2019.02.06 12:45	0.040	0.009	0.051
689	2019.02.06 13:15	2019.02.06 13:30	2019.02.06 13:45	0.006	0.008	0.000
690	2019.02.06 13:30	2019.02.06 13:45	2019.02.06 14:00	0.008	0.000	0.033
691	2019.02.06 13:45	2019.02.06 14:00	2019.02.06 14:15	0.000	0.033	0.030
692	2019.02.06 14:45	2019.02.06 15:00	2019.02.06 15:15	0.038	0.017	0.027
693	2019.02.06 15:00	2019.02.06 15:15	2019.02.06 15:30	0.017	0.027	0.012
694	2019.02.06 17:15	2019.02.06 17:30	2019.02.06 17:45	0.022	0.012	0.050
695	2019.02.06 20:00	2019.02.06 20:15	2019.02.06 20:30	0.083	0.071	0.032
696	2019.02.06 22:45	2019.02.06 23:00	2019.02.06 23:15	0.019	0.003	0.015
697	2019.02.07 01:15	2019.02.07 01:30	2019.02.07 01:45	0.000	0.012	0.044
698	2019.02.07 03:15	2019.02.07 03:30	2019.02.07 03:45	0.009	0.002	0.035
699	2019.02.07 04:15	2019.02.07 04:30	2019.02.07 04:45	0.063	0.039	0.032
700	2019.02.07 07:45	2019.02.07 08:00	2019.02.07 08:15	0.014	0.007	0.004
701	2019.02.07 08:00	2019.02.07 08:15	2019.02.07 08:30	0.007	0.004	0.038
702	2019.02.07 08:15	2019.02.07 08:30	2019.02.07 08:45	0.004	0.038	0.045
703	2019.02.07 16:45	2019.02.07 17:00	2019.02.07 17:15	0.083	0.057	0.052
704	2019.02.07 17:00	2019.02.07 17:15	2019.02.07 17:30	0.057	0.052	0.053
705	2019.02.08 04:15	2019.02.08 04:30	2019.02.08 04:45	0.055	0.003	0.037
706	2019.02.08 04:30	2019.02.08 04:45	2019.02.08 05:00	0.003	0.037	0.011
707	2019.02.08 05:30	2019.02.08 05:45	2019.02.08 06:00	0.035	0.016	0.008
708	2019.02.08 08:30	2019.02.08 08:45	2019.02.08 09:00	0.013	0.026	0.049
709	2019.02.08 14:45	2019.02.08 15:00	2019.02.08 15:15	0.085	0.007	0.025
710	2019.02.08 15:00	2019.02.08 15:15	2019.02.08 15:30	0.007	0.025	0.076
711	2019.02.08 20:30	2019.02.08 20:45	2019.02.08 21:00	0.017	0.021	0.019
712	2019.02.11 00:30	2019.02.11 00:45	2019.02.11 01:00	0.008	0.004	0.017
713	2019.02.11 00:45	2019.02.11 01:00	2019.02.11 01:15	0.004	0.017	0.064
714	2019.02.11 01:00	2019.02.11 01:15	2019.02.11 01:30	0.017	0.064	0.012
715	2019.02.11 02:00	2019.02.11 02:15	2019.02.11 02:30	0.021	0.000	0.009
716	2019.02.11 03:30	2019.02.11 03:45	2019.02.11 04:00	0.003	0.006	0.002
717	2019.02.11 04:30	2019.02.11 04:45	2019.02.11 05:00	0.040	0.043	0.010
718	2019.02.11 10:15	2019.02.11 10:30	2019.02.11 10:45	0.002	0.026	0.032
719	2019.02.11 10:30	2019.02.11 10:45	2019.02.11 11:00	0.026	0.032	0.176
720	2019.02.11 10:45	2019.02.11 11:00	2019.02.11 11:15	0.032	0.176	0.023
721	2019.02.11 15:15	2019.02.11 15:30	2019.02.11 15:45	0.075	0.124	0.005
722	2019.02.12 00:30	2019.02.12 00:45	2019.02.12 01:00	0.007	0.020	0.047
723	2019.02.12 01:30	2019.02.12 01:45	2019.02.12 02:00	0.017	0.023	0.031
724	2019.02.12 01:45	2019.02.12 02:00	2019.02.12 02:15	0.023	0.031	0.028
725	2019.02.12 02:00	2019.02.12 02:15	2019.02.12 02:30	0.031	0.028	0.027
726	2019.02.12 02:15	2019.02.12 02:30	2019.02.12 02:45	0.028	0.027	0.013
727	2019.02.12 16:15	2019.02.12 16:30	2019.02.12 16:45	0.009	0.033	0.040
728	2019.02.12 16:30	2019.02.12 16:45	2019.02.12 17:00	0.033	0.040	0.002
729	2019.02.12 17:30	2019.02.12 17:45	2019.02.12 18:00	0.045	0.060	0.147
730	2019.02.12 17:45	2019.02.12 18:00	2019.02.12 18:15	0.060	0.147	0.033
731	2019.02.12 18:00	2019.02.12 18:15	2019.02.12 18:30	0.147	0.033	0.025
732	2019.02.13 00:30	2019.02.13 00:45	2019.02.13 01:00	0.035	0.016	0.040
733	2019.02.13 00:45	2019.02.13 01:00	2019.02.13 01:15	0.016	0.040	0.033
734	2019.02.13 01:00	2019.02.13 01:15	2019.02.13 01:30	0.040	0.033	0.020
735	2019.02.13 01:15	2019.02.13 01:30	2019.02.13 01:45	0.033	0.020	0.013
736	2019.02.13 01:30	2019.02.13 01:45	2019.02.13 02:00	0.020	0.013	0.054
737	2019.02.13 03:45	2019.02.13 04:00	2019.02.13 04:15	0.041	0.030	0.010
738	2019.02.13 04:00	2019.02.13 04:15	2019.02.13 04:30	0.030	0.010	0.005
739	2019.02.13 04:15	2019.02.13 04:30	2019.02.13 04:45	0.010	0.005	0.005
740	2019.02.13 04:30	2019.02.13 04:45	2019.02.13 05:00	0.005	0.005	0.040
741	2019.02.13 04:45	2019.02.13 05:00	2019.02.13 05:15	0.005	0.040	0.054
742	2019.02.13 05:00	2019.02.13 05:15	2019.02.13 05:30	0.040	0.054	0.026
743	2019.02.13 20:00	2019.02.13 20:15	2019.02.13 20:30	0.033	0.031	0.002
744	2019.02.13 20:15	2019.02.13 20:30	2019.02.13 20:45	0.031	0.002	0.015
745	2019.02.13 21:30	2019.02.13 21:45	2019.02.13 22:00	0.011	0.036	0.001
746	2019.02.14 02:30	2019.02.14 02:45	2019.02.14 03:00	0.050	0.048	0.027
747	2019.02.14 02:45	2019.02.14 03:00	2019.02.14 03:15	0.048	0.027	0.051
748	2019.02.14 03:00	2019.02.14 03:15	2019.02.14 03:30	0.027	0.051	0.068
749	2019.02.14 08:45	2019.02.14 09:00	2019.02.14 09:15	0.015	0.098	0.046
750	2019.02.14 10:45	2019.02.14 11:00	2019.02.14 11:15	0.045	0.006	0.046
751	2019.02.14 12:30	2019.02.14 12:45	2019.02.14 13:00	0.016	0.002	0.043
752	2019.02.14 12:45	2019.02.14 13:00	2019.02.14 13:15	0.002	0.043	0.001
753	2019.02.14 13:00	2019.02.14 13:15	2019.02.14 13:30	0.043	0.001	0.008
754	2019.02.14 16:30	2019.02.14 16:45	2019.02.14 17:00	0.031	0.022	0.044
755	2019.02.14 18:15	2019.02.14 18:30	2019.02.14 18:45	0.045	0.023	0.036
756	2019.02.14 18:30	2019.02.14 18:45	2019.02.14 19:00	0.023	0.036	0.010
757	2019.02.14 18:45	2019.02.14 19:00	2019.02.14 19:15	0.036	0.010	0.015
758	2019.02.14 19:00	2019.02.14 19:15	2019.02.14 19:30	0.010	0.015	0.006
759	2019.02.14 20:00	2019.02.14 20:15	2019.02.14 20:30	0.017	0.009	0.018
760	2019.02.14 20:15	2019.02.14 20:30	2019.02.14 20:45	0.009	0.018	0.023
761	2019.02.15 01:00	2019.02.15 01:15	2019.02.15 01:30	0.020	0.038	0.005
762	2019.02.15 01:15	2019.02.15 01:30	2019.02.15 01:45	0.038	0.005	0.001
763	2019.02.15 04:45	2019.02.15 05:00	2019.02.15 05:15	0.000	0.030	0.001
764	2019.02.15 05:00	2019.02.15 05:15	2019.02.15 05:30	0.030	0.001	0.004
765	2019.02.15 07:15	2019.02.15 07:30	2019.02.15 07:45	0.004	0.011	0.014
766	2019.02.15 07:30	2019.02.15 07:45	2019.02.15 08:00	0.011	0.014	0.046
767	2019.02.15 07:45	2019.02.15 08:00	2019.02.15 08:15	0.014	0.046	0.027
768	2019.02.15 11:30	2019.02.15 11:45	2019.02.15 12:00	0.070	0.077	0.033
769	2019.02.15 17:00	2019.02.15 17:15	2019.02.15 17:30	0.020	0.009	0.016
770	2019.02.15 17:15	2019.02.15 17:30	2019.02.15 17:45	0.009	0.016	0.006
771	2019.02.15 17:30	2019.02.15 17:45	2019.02.15 18:00	0.016	0.006	0.024
772	2019.02.15 17:45	2019.02.15 18:00	2019.02.15 18:15	0.006	0.024	0.073
773	2019.02.15 18:45	2019.02.15 19:00	2019.02.15 19:15	0.027	0.015	0.038
774	2019.02.15 19:45	2019.02.15 20:00	2019.02.15 20:15	0.020	0.037	0.021
775	2019.02.15 20:00	2019.02.15 20:15	2019.02.15 20:30	0.037	0.021	0.025
776	2019.02.15 20:15	2019.02.15 20:30	2019.02.15 20:45	0.021	0.025	0.070
777	2019.02.15 20:30	2019.02.15 20:45	2019.02.15 21:00	0.025	0.070	0.017
778	2019.02.15 23:15	2019.02.15 23:30	2019.02.15 23:45	0.002	0.011	0.022
779	2019.02.15 23:30	2019.02.15 23:45	2019.02.18 00:00	0.011	0.022	0.036
780	2019.02.18 00:45	2019.02.18 01:00	2019.02.18 01:15	0.041	0.017	0.001
781	2019.02.18 01:00	2019.02.18 01:15	2019.02.18 01:30	0.017	0.001	0.037
782	2019.02.18 01:15	2019.02.18 01:30	2019.02.18 01:45	0.001	0.037	0.084
783	2019.02.18 02:30	2019.02.18 02:45	2019.02.18 03:00	0.033	0.049	0.060
784	2019.02.18 03:30	2019.02.18 03:45	2019.02.18 04:00	0.031	0.000	0.100
785	2019.02.18 10:15	2019.02.18 10:30	2019.02.18 10:45	0.013	0.063	0.006
786	2019.02.18 10:30	2019.02.18 10:45	2019.02.18 11:00	0.063	0.006	0.023
787	2019.02.18 12:00	2019.02.18 12:15	2019.02.18 12:30	0.018	0.051	0.065
788	2019.02.18 12:15	2019.02.18 12:30	2019.02.18 12:45	0.051	0.065	0.006
789	2019.02.18 13:30	2019.02.18 13:45	2019.02.18 14:00	0.033	0.011	0.026
790	2019.02.18 15:30	2019.02.18 15:45	2019.02.18 16:00	0.003	0.006	0.008
791	2019.02.18 19:30	2019.02.18 19:45	2019.02.18 20:00	0.025	0.021	0.028
792	2019.02.18 19:45	2019.02.18 20:00	2019.02.18 20:15	0.021	0.028	0.011
793	2019.02.19 07:15	2019.02.19 07:30	2019.02.19 07:45	0.024	0.022	0.009
794	2019.02.19 08:15	2019.02.19 08:30	2019.02.19 08:45	0.023	0.011	0.014
795	2019.02.19 08:30	2019.02.19 08:45	2019.02.19 09:00	0.011	0.014	0.028
796	2019.02.19 08:45	2019.02.19 09:00	2019.02.19 09:15	0.014	0.028	0.088
797	2019.02.19 10:00	2019.02.19 10:15	2019.02.19 10:30	0.033	0.255	0.009
798	2019.02.19 10:15	2019.02.19 10:30	2019.02.19 10:45	0.255	0.009	0.111
799	2019.02.19 12:00	2019.02.19 12:15	2019.02.19 12:30	0.055	0.018	0.018
800	2019.02.19 12:15	2019.02.19 12:30	2019.02.19 12:45	0.018	0.018	0.002
801	2019.02.19 14:15	2019.02.19 14:30	2019.02.19 14:45	0.046	0.020	0.034
802	2019.02.19 14:30	2019.02.19 14:45	2019.02.19 15:00	0.020	0.034	0.069
803	2019.02.19 16:00	2019.02.19 16:15	2019.02.19 16:30	0.046	0.025	0.105
804	2019.02.19 16:15	2019.02.19 16:30	2019.02.19 16:45	0.025	0.105	0.071
805	2019.02.19 16:30	2019.02.19 16:45	2019.02.19 17:00	0.105	0.071	0.112
806	2019.02.20 02:00	2019.02.20 02:15	2019.02.20 02:30	0.102	0.036	0.006
807	2019.02.20 02:15	2019.02.20 02:30	2019.02.20 02:45	0.036	0.006	0.156
808	2019.02.20 02:30	2019.02.20 02:45	2019.02.20 03:00	0.006	0.156	0.027
809	2019.02.20 02:45	2019.02.20 03:00	2019.02.20 03:15	0.156	0.027	0.122
810	2019.02.20 03:00	2019.02.20 03:15	2019.02.20 03:30	0.027	0.122	0.027
811	2019.02.20 03:15	2019.02.20 03:30	2019.02.20 03:45	0.122	0.027	0.013
812	2019.02.20 09:30	2019.02.20 09:45	2019.02.20 10:00	0.064	0.041	0.076
813	2019.02.20 13:15	2019.02.20 13:30	2019.02.20 13:45	0.002	0.005	0.039
814	2019.02.20 18:00	2019.02.20 18:15	2019.02.20 18:30	0.052	0.035	0.015
815	2019.02.20 18:15	2019.02.20 18:30	2019.02.20 18:45	0.035	0.015	0.042
816	2019.02.20 19:30	2019.02.20 19:45	2019.02.20 20:00	0.030	0.005	0.041
817	2019.02.21 00:00	2019.02.21 00:15	2019.02.21 00:30	0.028	0.035	0.041
818	2019.02.21 06:30	2019.02.21 06:45	2019.02.21 07:00	0.020	0.026	0.024
819	2019.02.21 08:15	2019.02.21 08:30	2019.02.21 08:45	0.007	0.011	0.007
820	2019.02.21 08:30	2019.02.21 08:45	2019.02.21 09:00	0.011	0.007	0.042
821	2019.02.21 08:45	2019.02.21 09:00	2019.02.21 09:15	0.007	0.042	0.091
822	2019.02.21 12:30	2019.02.21 12:45	2019.02.21 13:00	0.030	0.099	0.061
823	2019.02.21 19:30	2019.02.21 19:45	2019.02.21 20:00	0.050	0.018	0.006
824	2019.02.21 22:00	2019.02.21 22:15	2019.02.21 22:30	0.026	0.015	0.017
825	2019.02.21 22:15	2019.02.21 22:30	2019.02.21 22:45	0.015	0.017	0.009
826	2019.02.22 01:00	2019.02.22 01:15	2019.02.22 01:30	0.023	0.026	0.008
827	2019.02.22 01:15	2019.02.22 01:30	2019.02.22 01:45	0.026	0.008	0.042
828	2019.02.22 05:15	2019.02.22 05:30	2019.02.22 05:45	0.005	0.009	0.005
829	2019.02.22 06:15	2019.02.22 06:30	2019.02.22 06:45	0.014	0.034	0.005
830	2019.02.22 08:30	2019.02.22 08:45	2019.02.22 09:00	0.009	0.027	0.015
831	2019.02.22 08:45	2019.02.22 09:00	2019.02.22 09:15	0.027	0.015	0.006
832	2019.02.22 10:15	2019.02.22 10:30	2019.02.22 10:45	0.037	0.036	0.006
833	2019.02.22 16:45	2019.02.22 17:00	2019.02.22 17:15	0.040	0.041	0.006
834	2019.02.22 17:00	2019.02.22 17:15	2019.02.22 17:30	0.041	0.006	0.106
835	2019.02.22 19:30	2019.02.22 19:45	2019.02.22 20:00	0.024	0.003	0.005
836	2019.02.22 19:45	2019.02.22 20:00	2019.02.22 20:15	0.003	0.005	0.056
837	2019.02.22 20:00	2019.02.22 20:15	2019.02.22 20:30	0.005	0.056	0.015
838	2019.02.25 00:30	2019.02.25 00:45	2019.02.25 01:00	0.071	0.034	0.016
839	2019.02.25 00:45	2019.02.25 01:00	2019.02.25 01:15	0.034	0.016	0.042
840	2019.02.25 01:00	2019.02.25 01:15	2019.02.25 01:30	0.016	0.042	0.025
841	2019.02.25 01:15	2019.02.25 01:30	2019.02.25 01:45	0.042	0.025	0.002
842	2019.02.25 04:45	2019.02.25 05:00	2019.02.25 05:15	0.010	0.014	0.029
843	2019.02.25 08:30	2019.02.25 08:45	2019.02.25 09:00	0.015	0.011	0.178
844	2019.02.25 10:45	2019.02.25 11:00	2019.02.25 11:15	0.015	0.044	0.021
845	2019.02.25 11:00	2019.02.25 11:15	2019.02.25 11:30	0.044	0.021	0.002
846	2019.02.25 12:00	2019.02.25 12:15	2019.02.25 12:30	0.035	0.046	0.098
847	2019.02.25 12:15	2019.02.25 12:30	2019.02.25 12:45	0.046	0.098	0.033
848	2019.02.25 15:45	2019.02.25 16:00	2019.02.25 16:15	0.071	0.012	0.018
849	2019.02.25 16:00	2019.02.25 16:15	2019.02.25 16:30	0.012	0.018	0.012
850	2019.02.25 18:00	2019.02.25 18:15	2019.02.25 18:30	0.024	0.061	0.115
851	2019.02.25 18:15	2019.02.25 18:30	2019.02.25 18:45	0.061	0.115	0.026
852	2019.02.25 19:15	2019.02.25 19:30	2019.02.25 19:45	0.098	0.083	0.010
853	2019.02.26 05:45	2019.02.26 06:00	2019.02.26 06:15	0.019	0.027	0.013
854	2019.02.26 10:00	2019.02.26 10:15	2019.02.26 10:30	0.002	0.031	0.051
855	2019.02.26 12:15	2019.02.26 12:30	2019.02.26 12:45	0.022	0.005	0.004
856	2019.02.26 18:30	2019.02.26 18:45	2019.02.26 19:00	0.072	0.038	0.015
857	2019.02.26 18:45	2019.02.26 19:00	2019.02.26 19:15	0.038	0.015	0.012
858	2019.02.26 20:30	2019.02.26 20:45	2019.02.26 21:00	0.029	0.011	0.008
859	2019.02.26 21:30	2019.02.26 21:45	2019.02.26 22:00	0.009	0.047	0.033
860	2019.02.27 00:15	2019.02.27 00:30	2019.02.27 00:45	0.043	0.008	0.004
861	2019.02.27 10:00	2019.02.27 10:15	2019.02.27 10:30	0.103	0.082	0.037
862	2019.02.27 12:30	2019.02.27 12:45	2019.02.27 13:00	0.009	0.002	0.076
863	2019.02.27 14:45	2019.02.27 15:00	2019.02.27 15:15	0.019	0.039	0.059
864	2019.02.27 15:00	2019.02.27 15:15	2019.02.27 15:30	0.039	0.059	0.098
865	2019.02.27 16:00	2019.02.27 16:15	2019.02.27 16:30	0.037	0.056	0.028
866	2019.02.27 21:00	2019.02.27 21:15	2019.02.27 21:30	0.005	0.022	0.008
867	2019.02.28 03:30	2019.02.28 03:45	2019.02.28 04:00	0.036	0.057	0.009
868	2019.02.28 06:30	2019.02.28 06:45	2019.02.28 07:00	0.014	0.006	0.022
869	2019.02.28 06:45	2019.02.28 07:00	2019.02.28 07:15	0.006	0.022	0.002
870	2019.02.28 09:00	2019.02.28 09:15	2019.02.28 09:30	0.062	0.055	0.010
