[20190311_090203 / views.py:11753]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-H1).(NumOfUnits-8000).(Bars-ALL-20190311_090135).20190311_090020.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].(AUDJPY-H1).(20190311_090201).csv
pair	AUDJPY
timeframe	H1
start	2017.11.21 10:00
end	2019.03.11 03:00

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190311_090203 / views.py:11768]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
121	2019.02.12 02:00	2019.02.12 03:00	78.059	78.205	77.908	77.959	78.010	78.060	78.111
122	2019.02.12 03:00	2019.02.12 04:00	78.205	78.252	77.886	77.952	78.019	78.085	78.151
123	2019.02.12 04:00	2019.02.12 05:00	78.252	78.307	77.863	77.944	78.025	78.106	78.187
124	2019.02.12 07:00	2019.02.12 08:00	78.234	78.273	77.825	77.939	78.053	78.166	78.280
125	2019.02.12 08:00	2019.02.12 09:00	78.273	78.334	77.817	77.940	78.064	78.187	78.311
126	2019.02.12 12:00	2019.02.12 13:00	78.277	78.311	77.824	77.973	78.122	78.271	78.420
127	2019.02.12 15:00	2019.02.12 16:00	78.297	78.325	77.866	78.016	78.167	78.317	78.467
128	2019.02.12 16:00	2019.02.12 17:00	78.325	78.341	77.892	78.038	78.185	78.331	78.477
129	2019.02.12 17:00	2019.02.12 18:00	78.341	78.390	77.921	78.062	78.203	78.344	78.485
130	2019.02.12 18:00	2019.02.12 19:00	78.390	78.414	77.950	78.087	78.224	78.361	78.497
131	2019.02.12 19:00	2019.02.12 20:00	78.414	78.439	77.995	78.121	78.247	78.374	78.500
132	2019.02.12 20:00	2019.02.12 21:00	78.439	78.449	78.056	78.165	78.273	78.382	78.491
133	2019.02.11 00:00	2019.02.11 01:00	77.843	77.969	77.650	77.716	77.782	77.848	77.914
134	2019.02.11 21:00	2019.02.11 22:00	77.967	77.979	77.922	77.967	78.013	78.058	78.104
135	2019.02.08 07:00	2019.02.08 08:00	77.697	77.718	77.531	77.702	77.872	78.043	78.214
136	2019.02.08 08:00	2019.02.08 09:00	77.718	77.762	77.520	77.687	77.854	78.021	78.188
137	2019.02.08 09:00	2019.02.08 10:00	77.762	77.825	77.515	77.678	77.841	78.003	78.166
138	2019.02.08 18:00	2019.02.08 19:00	77.823	77.840	77.549	77.656	77.764	77.872	77.980
139	2019.02.08 19:00	2019.02.08 20:00	77.840	77.842	77.561	77.659	77.757	77.856	77.954
140	2019.02.07 00:00	2019.02.07 01:00	78.124	78.201	78.028	78.154	78.281	78.407	78.534
141	2019.02.07 19:00	2019.02.07 20:00	77.855	77.986	77.867	77.955	78.043	78.130	78.218
142	2019.02.06 11:00	2019.02.06 12:00	78.243	78.269	77.920	78.486	79.053	79.620	80.186
143	2019.02.06 21:00	2019.02.06 22:00	78.237	78.266	77.764	78.087	78.411	78.734	79.058
144	2019.02.05 03:00	2019.02.05 04:00	79.235	79.291	79.219	79.296	79.373	79.450	79.527
145	2019.02.05 04:00	2019.02.05 05:00	79.291	79.737	79.210	79.288	79.367	79.445	79.523
146	2019.02.05 05:00	2019.02.05 06:00	79.737	79.770	79.160	79.269	79.379	79.488	79.598
147	2019.02.05 22:00	2019.02.05 23:00	79.545	79.549	79.305	79.446	79.586	79.726	79.866
148	2019.02.04 03:00	2019.02.04 04:00	79.294	79.326	78.835	79.035	79.235	79.435	79.635
149	2019.02.04 06:00	2019.02.04 07:00	79.318	79.389	78.989	79.140	79.292	79.443	79.594
150	2019.02.04 07:00	2019.02.04 08:00	79.389	79.421	79.029	79.169	79.310	79.450	79.590
151	2019.02.04 08:00	2019.02.04 09:00	79.421	79.497	79.068	79.198	79.328	79.457	79.587
152	2019.02.04 15:00	2019.02.04 16:00	79.432	79.439	79.241	79.307	79.373	79.439	79.505
153	2019.02.04 16:00	2019.02.04 17:00	79.439	79.441	79.245	79.308	79.371	79.434	79.497
154	2019.02.04 20:00	2019.02.04 21:00	79.320	79.402	79.234	79.301	79.367	79.433	79.500
155	2019.02.04 21:00	2019.02.04 22:00	79.402	79.424	79.239	79.305	79.371	79.437	79.503
156	2019.02.01 07:00	2019.02.01 08:00	78.817	78.855	78.748	78.895	79.041	79.188	79.334
157	2019.02.01 08:00	2019.02.01 09:00	78.855	78.966	78.734	78.885	79.036	79.187	79.338
158	2019.02.01 11:00	2019.02.01 12:00	79.032	79.061	78.725	78.878	79.030	79.182	79.334
159	2019.02.01 14:00	2019.02.01 15:00	79.061	79.217	78.757	78.881	79.006	79.130	79.254
160	2019.02.01 17:00	2019.02.01 18:00	79.372	79.522	78.719	78.874	79.030	79.185	79.340
161	2019.02.01 18:00	2019.02.01 19:00	79.522	79.565	78.673	78.861	79.048	79.235	79.422
162	2019.01.31 03:00	2019.01.31 04:00	78.994	79.101	78.562	78.706	78.850	78.994	79.138
163	2019.01.31 04:00	2019.01.31 05:00	79.101	79.124	78.591	78.733	78.875	79.017	79.160
164	2019.01.31 08:00	2019.01.31 09:00	79.031	79.046	78.665	78.803	78.941	79.079	79.217
165	2019.01.31 12:00	2019.01.31 13:00	78.955	79.053	78.777	78.881	78.986	79.090	79.195
166	2019.01.31 16:00	2019.01.31 17:00	79.058	79.333	78.909	78.970	79.030	79.091	79.151
167	2019.01.31 21:00	2019.01.31 22:00	79.095	79.159	78.876	78.970	79.065	79.159	79.253
168	2019.01.31 22:00	2019.01.31 23:00	79.159	79.176	78.887	78.980	79.074	79.168	79.261
169	2019.01.30 01:00	2019.01.30 02:00	78.313	78.526	78.099	78.195	78.291	78.387	78.483
170	2019.01.30 02:00	2019.01.30 03:00	78.526	78.543	78.084	78.193	78.302	78.410	78.519
171	2019.01.30 03:00	2019.01.30 04:00	78.543	78.588	78.072	78.192	78.313	78.434	78.554
172	2019.01.30 04:00	2019.01.30 05:00	78.588	78.665	78.058	78.192	78.327	78.462	78.596
173	2019.01.30 05:00	2019.01.30 06:00	78.665	78.677	78.048	78.199	78.350	78.500	78.651
174	2019.01.30 09:00	2019.01.30 10:00	78.675	78.713	78.005	78.201	78.397	78.592	78.788
175	2019.01.30 10:00	2019.01.30 11:00	78.713	78.767	77.999	78.206	78.413	78.621	78.828
176	2019.01.30 11:00	2019.01.30 12:00	78.767	78.785	77.989	78.211	78.432	78.653	78.874
177	2019.01.30 15:00	2019.01.30 16:00	78.747	78.819	78.103	78.321	78.540	78.759	78.977
178	2019.01.29 03:00	2019.01.29 04:00	78.111	78.170	78.056	78.222	78.387	78.552	78.718
179	2019.01.29 04:00	2019.01.29 05:00	78.170	78.252	78.035	78.201	78.367	78.532	78.698
180	2019.01.29 05:00	2019.01.29 06:00	78.252	78.319	78.035	78.192	78.348	78.505	78.662
181	2019.01.29 10:00	2019.01.29 11:00	78.392	78.434	78.080	78.183	78.286	78.389	78.491
182	2019.01.29 11:00	2019.01.29 12:00	78.434	78.436	78.085	78.184	78.284	78.383	78.483
183	2019.01.29 18:00	2019.01.29 19:00	78.171	78.242	78.054	78.168	78.282	78.396	78.510
184	2019.01.29 19:00	2019.01.29 20:00	78.242	78.294	78.050	78.163	78.277	78.390	78.504
185	2019.01.29 22:00	2019.01.29 23:00	78.184	78.269	78.069	78.174	78.279	78.384	78.488
186	2019.01.28 05:00	2019.01.28 06:00	78.752	78.794	77.967	78.227	78.487	78.747	79.007
187	2019.01.28 11:00	2019.01.28 12:00	78.578	78.584	78.454	78.544	78.635	78.726	78.817
188	2019.01.28 19:00	2019.01.28 20:00	78.296	78.365	78.243	78.393	78.542	78.692	78.842
189	2019.01.25 01:00	2019.01.25 02:00	77.720	77.736	77.649	77.729	77.809	77.890	77.970
190	2019.01.25 02:00	2019.01.25 03:00	77.736	77.737	77.642	77.722	77.802	77.882	77.962
191	2019.01.25 03:00	2019.01.25 04:00	77.737	77.887	77.637	77.716	77.795	77.873	77.952
192	2019.01.25 04:00	2019.01.25 05:00	77.887	78.074	77.637	77.716	77.795	77.874	77.953
193	2019.01.25 07:00	2019.01.25 08:00	77.923	77.995	77.606	77.706	77.807	77.907	78.008
194	2019.01.25 12:00	2019.01.25 13:00	78.044	78.146	77.586	77.715	77.844	77.973	78.103
195	2019.01.25 13:00	2019.01.25 14:00	78.146	78.176	77.570	77.715	77.860	78.005	78.150
196	2019.01.25 14:00	2019.01.25 15:00	78.176	78.424	77.555	77.716	77.876	78.037	78.197
197	2019.01.25 15:00	2019.01.25 16:00	78.424	78.432	77.518	77.714	77.911	78.107	78.303
198	2019.01.25 16:00	2019.01.25 17:00	78.432	78.583	77.508	77.728	77.948	78.168	78.388
199	2019.01.24 01:00	2019.01.24 02:00	78.251	78.370	78.116	78.180	78.245	78.309	78.374
200	2019.01.24 13:00	2019.01.24 14:00	77.869	77.957	77.699	77.887	78.075	78.263	78.451
201	2019.01.24 17:00	2019.01.24 18:00	77.831	77.851	77.607	77.806	78.005	78.204	78.404
202	2019.01.23 02:00	2019.01.23 03:00	77.933	78.234	77.807	77.890	77.974	78.057	78.141
203	2019.01.23 05:00	2019.01.23 06:00	78.275	78.290	77.754	77.877	78.000	78.123	78.247
204	2019.01.23 15:00	2019.01.23 16:00	78.297	78.371	77.754	77.937	78.121	78.305	78.489
205	2019.01.23 19:00	2019.01.23 20:00	78.186	78.223	77.908	78.048	78.188	78.329	78.469
206	2019.01.23 20:00	2019.01.23 21:00	78.223	78.268	77.966	78.086	78.206	78.326	78.446
207	2019.01.23 21:00	2019.01.23 22:00	78.268	78.295	78.039	78.133	78.226	78.319	78.412
208	2019.01.22 13:00	2019.01.22 14:00	77.967	78.033	77.839	78.053	78.267	78.481	78.695
209	2019.01.22 14:00	2019.01.22 15:00	78.033	78.047	77.815	78.030	78.246	78.461	78.677
210	2019.01.22 22:00	2019.01.22 23:00	77.881	77.891	77.780	77.911	78.042	78.173	78.303
211	2019.01.21 17:00	2019.01.21 18:00	78.425	78.454	78.322	78.417	78.512	78.607	78.702
212	2019.01.21 18:00	2019.01.21 19:00	78.454	78.473	78.323	78.413	78.502	78.591	78.681
213	2019.01.21 19:00	2019.01.21 20:00	78.473	78.486	78.326	78.410	78.494	78.577	78.661
214	2019.01.18 02:00	2019.01.18 03:00	78.596	78.751	77.631	77.902	78.174	78.445	78.716
215	2019.01.17 09:00	2019.01.17 10:00	77.865	77.945	77.879	77.990	78.102	78.213	78.325
216	2019.01.17 12:00	2019.01.17 13:00	77.967	78.065	77.826	77.952	78.079	78.205	78.331
217	2019.01.17 15:00	2019.01.17 16:00	77.972	78.043	77.811	77.931	78.051	78.170	78.290
218	2019.01.17 20:00	2019.01.17 21:00	78.207	78.652	77.820	77.927	78.033	78.140	78.246
219	2019.01.16 16:00	2019.01.16 17:00	78.141	78.161	77.956	78.043	78.130	78.217	78.304
220	2019.01.16 17:00	2019.01.16 18:00	78.161	78.187	77.959	78.046	78.133	78.220	78.307
221	2019.01.16 18:00	2019.01.16 19:00	78.187	78.224	77.961	78.046	78.130	78.215	78.299
