[20190301_103342 / views.py:10755]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190301_103340.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190301_103342 / views.py:10764]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
169	2019.02.13 18:30	2019.02.13 18:45	110.82500	110.85300	110.63696	110.70768	110.77840	110.84912	110.91984
170	2019.02.13 18:45	2019.02.13 19:00	110.85300	110.88100	110.66468	110.72732	110.78995	110.85258	110.91522
171	2019.02.13 19:00	2019.02.13 19:15	110.88100	110.91400	110.68761	110.74453	110.80145	110.85837	110.91529
172	2019.02.13 20:00	2019.02.13 20:15	110.91400	110.91500	110.73985	110.78950	110.83915	110.88880	110.93845
173	2019.02.13 20:45	2019.02.13 21:00	110.93000	110.93500	110.77033	110.81444	110.85855	110.90266	110.94677
174	2019.02.13 21:00	2019.02.13 21:15	110.93500	110.94700	110.77040	110.81705	110.86370	110.91035	110.95700
175	2019.02.13 21:15	2019.02.13 21:30	110.94700	110.95700	110.76984	110.81947	110.86910	110.91873	110.96836
176	2019.02.13 21:30	2019.02.13 21:45	110.95700	110.99000	110.77537	110.82609	110.87680	110.92751	110.97823
177	2019.02.13 22:15	2019.02.13 22:30	110.99100	110.99700	110.80024	110.85264	110.90505	110.95746	111.00986
178	2019.02.13 22:30	2019.02.13 22:45	110.99700	110.99800	110.80786	110.86071	110.91355	110.96639	111.01924
179	2019.02.13 22:45	2019.02.13 23:00	110.99800	111.00800	110.80949	110.86459	110.91970	110.97481	111.02991
180	2019.02.13 23:00	2019.02.13 23:15	111.00800	111.04100	110.81744	110.87272	110.92800	110.98328	111.03856
