[20190315_090601 / views.py:12009]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-H1).(NumOfUnits-4500).(Bars-ALL-20190307_151905).20190307_144106.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(EURJPY-H1).(20190315_090600).csv
pair	EURJPY
timeframe	H1
start	2017.10.23 07:00
end	2019.03.07 07:00
bars	8463



[20190315_090601 / views.py:12028]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
139	2017.11.23 14:00	2017.11.23 15:00	131.735	131.872	131.323	131.453	131.583	131.714	131.844
140	2017.11.23 20:00	2017.11.23 21:00	131.767	131.814	131.382	131.524	131.667	131.809	131.951
141	2017.11.23 23:00	2017.11.24 00:00	131.792	131.817	131.537	131.629	131.721	131.813	131.906
142	2017.11.24 00:00	2017.11.24 01:00	131.817	131.846	131.570	131.653	131.736	131.819	131.902
143	2017.11.24 01:00	2017.11.24 02:00	131.846	131.915	131.570	131.657	131.743	131.829	131.915
144	2017.11.24 04:00	2017.11.24 05:00	131.982	132.050	131.592	131.689	131.785	131.882	131.978
145	2017.11.24 05:00	2017.11.24 06:00	132.050	132.106	131.631	131.722	131.812	131.903	131.993
146	2017.11.24 06:00	2017.11.24 07:00	132.106	132.140	131.615	131.723	131.832	131.940	132.048
147	2017.11.24 10:00	2017.11.24 11:00	132.105	132.247	131.628	131.765	131.901	132.038	132.174
148	2017.11.24 14:00	2017.11.24 15:00	132.233	132.491	131.644	131.814	131.985	132.155	132.325
149	2017.11.24 15:00	2017.11.24 16:00	132.491	132.737	131.632	131.826	132.021	132.216	132.411
150	2017.11.24 16:00	2017.11.24 17:00	132.737	133.069	131.588	131.829	132.070	132.310	132.551
151	2017.11.24 17:00	2017.11.24 18:00	133.069	133.154	131.498	131.815	132.132	132.450	132.767
152	2017.11.24 21:00	2017.11.24 22:00	133.072	133.099	131.513	131.951	132.390	132.828	133.266
153	2017.11.27 15:00	2017.11.27 16:00	132.627	132.651	132.549	132.718	132.886	133.055	133.223
154	2017.11.28 00:00	2017.11.28 01:00	132.162	132.300	131.955	132.245	132.535	132.825	133.115
155	2017.11.28 12:00	2017.11.28 13:00	132.318	132.359	132.069	132.178	132.286	132.394	132.502
156	2017.11.28 23:00	2017.11.29 00:00	131.986	132.086	131.888	132.058	132.227	132.397	132.566
157	2017.11.29 00:00	2017.11.29 01:00	132.086	132.274	131.878	132.044	132.211	132.377	132.544
158	2017.11.29 05:00	2017.11.29 06:00	132.120	132.138	131.867	132.018	132.169	132.320	132.471
159	2017.11.29 06:00	2017.11.29 07:00	132.138	132.216	131.892	132.021	132.151	132.280	132.409
160	2017.11.29 07:00	2017.11.29 08:00	132.216	132.238	131.893	132.020	132.147	132.274	132.401
