[20190303_104335 / views.py:11090]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190303_104334.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190303_104335 / views.py:11105]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
175	2019.02.13 21:15	2019.02.13 21:30	110.947	110.957	110.770	110.819	110.869	110.919	110.968
176	2019.02.13 21:30	2019.02.13 21:45	110.957	110.990	110.775	110.826	110.877	110.928	110.978
177	2019.02.13 22:15	2019.02.13 22:30	110.991	110.997	110.800	110.853	110.905	110.957	111.010
178	2019.02.13 22:30	2019.02.13 22:45	110.997	110.998	110.808	110.861	110.914	110.966	111.019
179	2019.02.13 22:45	2019.02.13 23:00	110.998	111.008	110.809	110.865	110.920	110.975	111.030
180	2019.02.13 23:00	2019.02.13 23:15	111.008	111.041	110.817	110.873	110.928	110.983	111.039
181	2019.02.12 00:30	2019.02.12 00:45	110.372	110.382	110.336	110.366	110.396	110.427	110.457
182	2019.02.12 00:45	2019.02.12 01:00	110.382	110.431	110.338	110.365	110.393	110.420	110.448
183	2019.02.12 01:30	2019.02.12 01:45	110.371	110.392	110.342	110.364	110.386	110.407	110.429
184	2019.02.12 01:45	2019.02.12 02:00	110.392	110.428	110.345	110.365	110.384	110.403	110.422
185	2019.02.12 02:00	2019.02.12 02:15	110.428	110.456	110.343	110.364	110.384	110.405	110.425
186	2019.02.12 02:15	2019.02.12 02:30	110.456	110.489	110.336	110.362	110.388	110.413	110.439
187	2019.02.12 02:30	2019.02.12 02:45	110.489	110.506	110.324	110.358	110.391	110.425	110.459
188	2019.02.12 03:45	2019.02.12 04:00	110.467	110.469	110.319	110.365	110.411	110.456	110.502
189	2019.02.12 05:15	2019.02.12 05:30	110.482	110.553	110.359	110.400	110.442	110.483	110.525
190	2019.02.12 05:30	2019.02.12 05:45	110.553	110.647	110.361	110.406	110.451	110.496	110.541
191	2019.02.12 06:45	2019.02.12 07:00	110.592	110.603	110.376	110.440	110.504	110.568	110.632
192	2019.02.12 09:15	2019.02.12 09:30	110.539	110.578	110.456	110.503	110.551	110.598	110.645
193	2019.02.12 09:30	2019.02.12 09:45	110.578	110.617	110.467	110.511	110.556	110.600	110.645
194	2019.02.12 12:45	2019.02.12 13:00	110.486	110.492	110.472	110.513	110.554	110.594	110.635
195	2019.02.12 13:00	2019.02.12 13:15	110.492	110.523	110.466	110.508	110.551	110.594	110.637
196	2019.02.12 13:15	2019.02.12 13:30	110.523	110.535	110.463	110.506	110.550	110.593	110.636
197	2019.02.12 16:30	2019.02.12 16:45	110.407	110.466	110.351	110.408	110.465	110.522	110.579
198	2019.02.12 16:45	2019.02.12 17:00	110.466	110.486	110.353	110.407	110.461	110.515	110.569
199	2019.02.12 17:00	2019.02.12 17:15	110.486	110.510	110.356	110.407	110.458	110.509	110.561
200	2019.02.12 17:45	2019.02.12 18:00	110.510	110.520	110.355	110.408	110.460	110.513	110.565
201	2019.02.12 19:15	2019.02.12 19:30	110.484	110.540	110.359	110.408	110.457	110.505	110.554
202	2019.02.12 20:15	2019.02.12 20:30	110.462	110.501	110.381	110.427	110.473	110.520	110.566
203	2019.02.12 20:30	2019.02.12 20:45	110.501	110.520	110.391	110.434	110.478	110.522	110.566
204	2019.02.11 00:00	2019.02.11 00:15	109.819	109.820	109.709	109.740	109.770	109.800	109.830
