[20190318_083041 / views.py:12281]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-H1).(NumOfUnits-8000).(Bars-ALL-20190311_090135).20190311_090020.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(AUDJPY-H1).(20190318_083040).csv
pair	AUDJPY
timeframe	H1
start	2017.11.21 10:00
end	2019.03.11 03:00
bars	8000



[20190318_083041 / views.py:12300]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
200	2018.01.04 16:00	2018.01.04 17:00	88.490	88.642	88.059	88.159	88.258	88.358	88.458
201	2018.01.04 19:00	2018.01.04 20:00	88.672	88.700	88.005	88.166	88.326	88.487	88.648
202	2018.01.04 23:00	2018.01.05 00:00	88.655	88.657	88.088	88.261	88.434	88.607	88.779
203	2018.01.05 00:00	2018.01.05 01:00	88.657	88.701	88.112	88.284	88.456	88.628	88.799
204	2018.01.05 04:00	2018.01.05 05:00	88.560	88.654	88.208	88.363	88.518	88.672	88.827
205	2018.01.05 05:00	2018.01.05 06:00	88.654	88.700	88.220	88.375	88.530	88.685	88.840
206	2018.01.05 09:00	2018.01.05 10:00	88.687	88.789	88.373	88.487	88.602	88.717	88.831
207	2018.01.05 10:00	2018.01.05 11:00	88.789	88.824	88.435	88.531	88.627	88.723	88.819
208	2018.01.05 19:00	2018.01.05 20:00	88.962	88.979	88.482	88.619	88.756	88.893	89.030
209	2018.01.05 20:00	2018.01.05 21:00	88.979	89.033	88.485	88.629	88.772	88.915	89.059
210	2018.01.05 21:00	2018.01.05 22:00	89.033	89.058	88.483	88.636	88.789	88.942	89.095
211	2018.01.08 07:00	2018.01.08 08:00	88.776	88.826	88.740	88.823	88.905	88.988	89.070
212	2018.01.08 16:00	2018.01.08 17:00	88.528	88.534	88.467	88.629	88.790	88.952	89.114
213	2018.01.08 17:00	2018.01.08 18:00	88.534	88.620	88.444	88.604	88.765	88.926	89.087
214	2018.01.08 18:00	2018.01.08 19:00	88.620	88.648	88.446	88.595	88.743	88.892	89.041
215	2018.01.08 21:00	2018.01.08 22:00	88.663	88.672	88.446	88.573	88.701	88.829	88.957
216	2018.01.09 01:00	2018.01.09 02:00	88.764	88.815	88.492	88.578	88.663	88.749	88.834
217	2018.01.09 20:00	2018.01.09 21:00	88.067	88.123	87.822	88.070	88.318	88.566	88.814
218	2018.01.10 04:00	2018.01.10 05:00	87.828	87.881	87.754	87.921	88.088	88.255	88.422
219	2018.01.10 05:00	2018.01.10 06:00	87.881	87.892	87.763	87.911	88.058	88.206	88.354
220	2018.01.10 18:00	2018.01.10 19:00	87.400	87.426	87.192	87.437	87.682	87.926	88.171
221	2018.01.10 22:00	2018.01.10 23:00	87.294	87.397	87.164	87.354	87.544	87.734	87.924
222	2018.01.11 01:00	2018.01.11 02:00	87.457	87.736	87.175	87.329	87.482	87.636	87.790
223	2018.01.11 02:00	2018.01.11 03:00	87.736	87.898	87.204	87.339	87.475	87.610	87.746
224	2018.01.11 05:00	2018.01.11 06:00	87.910	87.981	87.137	87.319	87.502	87.685	87.868
225	2018.01.11 06:00	2018.01.11 07:00	87.981	88.035	87.102	87.312	87.522	87.733	87.943
226	2018.01.11 18:00	2018.01.11 19:00	87.800	87.800	87.434	87.618	87.802	87.986	88.170
227	2018.01.11 21:00	2018.01.11 22:00	87.687	87.751	87.652	87.750	87.849	87.947	88.046
228	2018.01.11 22:00	2018.01.11 23:00	87.751	87.811	87.654	87.752	87.850	87.947	88.045
229	2018.01.11 23:00	2018.01.12 00:00	87.811	87.783	87.651	87.748	87.845	87.943	88.040
230	2018.01.12 05:00	2018.01.12 06:00	87.684	87.703	87.630	87.709	87.789	87.868	87.947
231	2018.01.12 15:00	2018.01.12 16:00	87.703	87.813	87.458	87.567	87.676	87.784	87.893
232	2018.01.12 16:00	2018.01.12 17:00	87.813	87.836	87.457	87.570	87.683	87.795	87.908
233	2018.01.12 19:00	2018.01.12 20:00	87.743	87.780	87.456	87.570	87.684	87.798	87.912
234	2018.01.12 20:00	2018.01.12 21:00	87.780	87.864	87.456	87.570	87.684	87.798	87.912
235	2018.01.12 23:00	2018.01.15 00:00	87.864	87.909	87.443	87.569	87.694	87.819	87.945
236	2018.01.15 05:00	2018.01.15 06:00	87.942	87.950	87.446	87.594	87.743	87.891	88.040
237	2018.01.15 06:00	2018.01.15 07:00	87.950	88.053	87.455	87.607	87.759	87.912	88.064
238	2018.01.15 07:00	2018.01.15 08:00	88.053	88.114	87.476	87.631	87.786	87.941	88.096
239	2018.01.15 14:00	2018.01.15 15:00	87.966	87.997	87.708	87.811	87.914	88.017	88.120
240	2018.01.15 15:00	2018.01.15 16:00	87.997	88.087	87.733	87.830	87.927	88.023	88.120
241	2018.01.15 16:00	2018.01.15 17:00	88.087	88.102	87.749	87.845	87.942	88.039	88.135
242	2018.01.15 17:00	2018.01.15 18:00	88.102	88.123	87.752	87.853	87.954	88.055	88.156
243	2018.01.16 01:00	2018.01.16 02:00	88.052	88.191	87.925	87.976	88.027	88.078	88.129
244	2018.01.16 14:00	2018.01.16 15:00	88.012	88.043	87.836	87.974	88.113	88.251	88.390
245	2018.01.16 17:00	2018.01.16 18:00	88.070	88.114	87.839	87.977	88.115	88.253	88.391
