[20190325_180708 / views.py:13410]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M5).(NumOfUnits-50000).(Bars-ALL-20190322_165334).20190322_165012.csv
slice by	through
this file	(20190325_180701).(USDJPY-M5).[sec-1.A-6.3-seq].(20190325_180708).csv
pair	USDJPY
timeframe	M5
start	2018.06.19 20:55
end	2019.03.22 10:50
bars	50000

[20190325_180709 / views.py:13479]
[lo_UUU]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
4756	2019.01.22 02:40	2019.01.22 02:45	2019.01.22 02:50	0.026	0.010	0.002
4757	2019.01.22 04:15	2019.01.22 04:20	2019.01.22 04:25	0.015	0.004	0.002
4758	2019.01.22 04:20	2019.01.22 04:25	2019.01.22 04:30	0.004	0.002	0.006
4759	2019.01.22 04:25	2019.01.22 04:30	2019.01.22 04:35	0.002	0.006	0.002
4760	2019.01.22 04:55	2019.01.22 05:00	2019.01.22 05:05	0.008	0.009	0.019
4761	2019.01.22 08:40	2019.01.22 08:45	2019.01.22 08:50	0.024	0.018	0.018
4762	2019.01.22 09:15	2019.01.22 09:20	2019.01.22 09:25	0.007	0.007	0.005
4763	2019.01.22 09:20	2019.01.22 09:25	2019.01.22 09:30	0.007	0.005	0.013
4764	2019.01.22 10:30	2019.01.22 10:35	2019.01.22 10:40	0.019	0.010	0.011
4765	2019.01.22 12:45	2019.01.22 12:50	2019.01.22 12:55	0.003	0.010	0.004
4766	2019.01.22 13:50	2019.01.22 13:55	2019.01.22 14:00	0.018	0.042	0.011
4767	2019.01.22 15:40	2019.01.22 15:45	2019.01.22 15:50	0.015	0.028	0.011
4768	2019.01.22 15:45	2019.01.22 15:50	2019.01.22 15:55	0.028	0.011	0.006
4769	2019.01.22 17:15	2019.01.22 17:20	2019.01.22 17:25	0.024	0.026	0.039
4770	2019.01.22 17:20	2019.01.22 17:25	2019.01.22 17:30	0.026	0.039	0.042
4771	2019.01.22 18:10	2019.01.22 18:15	2019.01.22 18:20	0.008	0.016	0.003
4772	2019.01.22 20:35	2019.01.22 20:40	2019.01.22 20:45	0.010	0.009	0.011
4773	2019.01.22 20:40	2019.01.22 20:45	2019.01.22 20:50	0.009	0.011	0.005
4774	2019.01.22 20:45	2019.01.22 20:50	2019.01.22 20:55	0.011	0.005	0.006
4775	2019.01.22 22:10	2019.01.22 22:15	2019.01.22 22:20	0.009	0.007	0.013
4776	2019.01.22 22:15	2019.01.22 22:20	2019.01.22 22:25	0.007	0.013	0.007
4777	2019.01.23 01:05	2019.01.23 01:10	2019.01.23 01:15	0.008	0.008	0.002
4778	2019.01.23 01:10	2019.01.23 01:15	2019.01.23 01:20	0.008	0.002	0.016
4779	2019.01.23 02:00	2019.01.23 02:05	2019.01.23 02:10	0.026	0.018	0.004
4780	2019.01.23 02:20	2019.01.23 02:25	2019.01.23 02:30	0.011	0.031	0.048
4781	2019.01.23 03:00	2019.01.23 03:05	2019.01.23 03:10	0.028	0.025	0.093
4782	2019.01.23 03:25	2019.01.23 03:30	2019.01.23 03:35	0.013	0.021	0.002
4783	2019.01.23 03:30	2019.01.23 03:35	2019.01.23 03:40	0.021	0.002	0.021
4784	2019.01.23 03:35	2019.01.23 03:40	2019.01.23 03:45	0.002	0.021	0.047
4785	2019.01.23 03:40	2019.01.23 03:45	2019.01.23 03:50	0.021	0.047	0.019
4786	2019.01.23 03:45	2019.01.23 03:50	2019.01.23 03:55	0.047	0.019	0.000
4787	2019.01.23 05:40	2019.01.23 05:45	2019.01.23 05:50	0.006	0.002	0.001
4788	2019.01.23 06:45	2019.01.23 06:50	2019.01.23 06:55	0.035	0.014	0.013
4789	2019.01.23 07:50	2019.01.23 07:55	2019.01.23 08:00	0.022	0.001	0.017
4790	2019.01.23 08:15	2019.01.23 08:20	2019.01.23 08:25	0.005	0.016	0.010
4791	2019.01.23 08:20	2019.01.23 08:25	2019.01.23 08:30	0.016	0.010	0.013
4792	2019.01.23 08:50	2019.01.23 08:55	2019.01.23 09:00	0.002	0.000	0.056
4793	2019.01.23 11:10	2019.01.23 11:15	2019.01.23 11:20	0.024	0.025	0.007
4794	2019.01.23 11:15	2019.01.23 11:20	2019.01.23 11:25	0.025	0.007	0.000
4795	2019.01.23 11:20	2019.01.23 11:25	2019.01.23 11:30	0.007	0.000	0.003
4796	2019.01.23 11:40	2019.01.23 11:45	2019.01.23 11:50	0.021	0.009	0.018
4797	2019.01.23 13:15	2019.01.23 13:20	2019.01.23 13:30	0.016	0.002	0.016
4798	2019.01.23 13:20	2019.01.23 13:30	2019.01.23 13:35	0.002	0.016	0.022
4799	2019.01.23 14:00	2019.01.23 14:05	2019.01.23 14:10	0.001	0.012	0.004
4800	2019.01.23 14:35	2019.01.23 14:40	2019.01.23 14:45	0.014	0.002	0.012
4801	2019.01.23 14:55	2019.01.23 15:00	2019.01.23 15:05	0.013	0.020	0.009
4802	2019.01.23 15:00	2019.01.23 15:05	2019.01.23 15:10	0.020	0.009	0.027
4803	2019.01.23 15:05	2019.01.23 15:10	2019.01.23 15:15	0.009	0.027	0.035
4804	2019.01.23 15:35	2019.01.23 15:40	2019.01.23 15:45	0.043	0.005	0.032
4805	2019.01.23 15:40	2019.01.23 15:45	2019.01.23 15:50	0.005	0.032	0.026
4806	2019.01.23 15:45	2019.01.23 15:50	2019.01.23 15:55	0.032	0.026	0.007
4807	2019.01.23 20:25	2019.01.23 20:30	2019.01.23 20:35	0.005	0.031	0.046
4808	2019.01.23 21:50	2019.01.23 21:55	2019.01.23 22:00	0.022	0.010	0.003
4809	2019.01.24 00:50	2019.01.24 00:55	2019.01.24 01:00	0.005	0.001	0.007
4810	2019.01.24 00:55	2019.01.24 01:00	2019.01.24 01:05	0.001	0.007	0.001
4811	2019.01.24 02:30	2019.01.24 02:35	2019.01.24 02:40	0.024	0.017	0.029
4812	2019.01.24 03:40	2019.01.24 03:45	2019.01.24 03:50	0.010	0.011	0.004
4813	2019.01.24 04:05	2019.01.24 04:10	2019.01.24 04:15	0.010	0.014	0.002
4814	2019.01.24 04:10	2019.01.24 04:15	2019.01.24 04:20	0.014	0.002	0.006
4815	2019.01.24 04:15	2019.01.24 04:20	2019.01.24 04:25	0.002	0.006	0.030
4816	2019.01.24 04:35	2019.01.24 04:40	2019.01.24 04:45	0.014	0.041	0.015
4817	2019.01.24 04:40	2019.01.24 04:45	2019.01.24 04:50	0.041	0.015	0.001
4818	2019.01.24 05:30	2019.01.24 05:35	2019.01.24 05:40	0.005	0.006	0.013
4819	2019.01.24 05:35	2019.01.24 05:40	2019.01.24 05:45	0.006	0.013	0.000
4820	2019.01.24 05:40	2019.01.24 05:45	2019.01.24 05:50	0.013	0.000	0.000
4821	2019.01.24 05:45	2019.01.24 05:50	2019.01.24 05:55	0.000	0.000	0.009
4822	2019.01.24 06:15	2019.01.24 06:20	2019.01.24 06:25	0.006	0.004	0.005
4823	2019.01.24 06:20	2019.01.24 06:25	2019.01.24 06:30	0.004	0.005	0.001
4824	2019.01.24 06:25	2019.01.24 06:30	2019.01.24 06:35	0.005	0.001	0.010
4825	2019.01.24 06:50	2019.01.24 06:55	2019.01.24 07:00	0.013	0.008	0.012
4826	2019.01.24 06:55	2019.01.24 07:00	2019.01.24 07:05	0.008	0.012	0.018
4827	2019.01.24 07:00	2019.01.24 07:05	2019.01.24 07:10	0.012	0.018	0.004
4828	2019.01.24 07:50	2019.01.24 07:55	2019.01.24 08:00	0.005	0.024	0.038
4829	2019.01.24 07:55	2019.01.24 08:00	2019.01.24 08:05	0.024	0.038	0.003
4830	2019.01.24 08:00	2019.01.24 08:05	2019.01.24 08:10	0.038	0.003	0.004
4831	2019.01.24 08:05	2019.01.24 08:10	2019.01.24 08:15	0.003	0.004	0.023
4832	2019.01.24 08:10	2019.01.24 08:15	2019.01.24 08:20	0.004	0.023	0.006
4833	2019.01.24 09:20	2019.01.24 09:25	2019.01.24 09:30	0.004	0.012	0.000
4834	2019.01.24 09:25	2019.01.24 09:30	2019.01.24 09:35	0.012	0.000	0.007
4835	2019.01.24 09:30	2019.01.24 09:35	2019.01.24 09:40	0.000	0.007	0.003
4836	2019.01.24 09:35	2019.01.24 09:40	2019.01.24 09:45	0.007	0.003	0.009
4837	2019.01.24 09:40	2019.01.24 09:45	2019.01.24 09:50	0.003	0.009	0.015
4838	2019.01.24 11:15	2019.01.24 11:20	2019.01.24 11:25	0.002	0.006	0.025
4839	2019.01.24 11:20	2019.01.24 11:25	2019.01.24 11:30	0.006	0.025	0.025
4840	2019.01.24 11:45	2019.01.24 11:50	2019.01.24 11:55	0.017	0.023	0.006
4841	2019.01.24 12:15	2019.01.24 12:20	2019.01.24 12:25	0.009	0.015	0.023
4842	2019.01.24 12:20	2019.01.24 12:25	2019.01.24 12:30	0.015	0.023	0.006
4843	2019.01.24 16:40	2019.01.24 16:45	2019.01.24 16:50	0.005	0.011	0.003
4844	2019.01.24 17:00	2019.01.24 17:05	2019.01.24 17:10	0.006	0.046	0.035
4845	2019.01.24 17:05	2019.01.24 17:10	2019.01.24 17:15	0.046	0.035	0.018
4846	2019.01.24 17:55	2019.01.24 18:00	2019.01.24 18:05	0.004	0.015	0.033
4847	2019.01.24 18:25	2019.01.24 18:30	2019.01.24 18:35	0.020	0.035	0.024
4848	2019.01.24 18:45	2019.01.24 18:50	2019.01.24 18:55	0.072	0.051	0.033
4849	2019.01.24 21:05	2019.01.24 21:10	2019.01.24 21:15	0.015	0.018	0.004
4850	2019.01.24 23:20	2019.01.24 23:25	2019.01.24 23:30	0.004	0.001	0.029
4851	2019.01.24 23:25	2019.01.24 23:30	2019.01.24 23:35	0.001	0.029	0.018
4852	2019.01.25 00:25	2019.01.25 00:30	2019.01.25 00:35	0.002	0.008	0.011
4853	2019.01.25 00:30	2019.01.25 00:35	2019.01.25 00:40	0.008	0.011	0.000
4854	2019.01.25 01:50	2019.01.25 01:55	2019.01.25 02:00	0.007	0.048	0.019
4855	2019.01.25 01:55	2019.01.25 02:00	2019.01.25 02:05	0.048	0.019	0.063
4856	2019.01.25 02:00	2019.01.25 02:05	2019.01.25 02:10	0.019	0.063	0.009
4857	2019.01.25 03:10	2019.01.25 03:15	2019.01.25 03:20	0.003	0.016	0.022
4858	2019.01.25 03:40	2019.01.25 03:45	2019.01.25 03:50	0.009	0.069	0.016
4859	2019.01.25 05:10	2019.01.25 05:15	2019.01.25 05:20	0.021	0.028	0.018
4860	2019.01.25 05:30	2019.01.25 05:35	2019.01.25 05:40	0.006	0.000	0.043
4861	2019.01.25 05:35	2019.01.25 05:40	2019.01.25 05:45	0.000	0.043	0.056
4862	2019.01.25 10:10	2019.01.25 10:15	2019.01.25 10:20	0.015	0.028	0.001
4863	2019.01.25 10:15	2019.01.25 10:20	2019.01.25 10:25	0.028	0.001	0.019
4864	2019.01.25 11:30	2019.01.25 11:35	2019.01.25 11:40	0.006	0.019	0.000
4865	2019.01.25 12:15	2019.01.25 12:20	2019.01.25 12:25	0.004	0.018	0.030
4866	2019.01.25 14:10	2019.01.25 14:15	2019.01.25 14:20	0.021	0.001	0.034
4867	2019.01.25 14:35	2019.01.25 14:40	2019.01.25 14:45	0.010	0.008	0.013
4868	2019.01.25 14:40	2019.01.25 14:45	2019.01.25 14:50	0.008	0.013	0.005
4869	2019.01.25 14:45	2019.01.25 14:50	2019.01.25 14:55	0.013	0.005	0.019
4870	2019.01.25 14:50	2019.01.25 14:55	2019.01.25 15:00	0.005	0.019	0.039
4871	2019.01.25 14:55	2019.01.25 15:00	2019.01.25 15:05	0.019	0.039	0.025
4872	2019.01.25 16:55	2019.01.25 17:00	2019.01.25 17:05	0.014	0.018	0.025
4873	2019.01.25 17:25	2019.01.25 17:30	2019.01.25 17:35	0.076	0.014	0.061
4874	2019.01.25 18:35	2019.01.25 18:40	2019.01.25 18:45	0.009	0.016	0.000
4875	2019.01.25 18:55	2019.01.25 19:00	2019.01.25 19:05	0.005	0.009	0.035
4876	2019.01.25 19:20	2019.01.25 19:25	2019.01.25 19:30	0.008	0.115	0.071
4877	2019.01.25 19:25	2019.01.25 19:30	2019.01.25 19:35	0.115	0.071	0.084
4878	2019.01.25 21:30	2019.01.25 21:35	2019.01.25 21:40	0.009	0.030	0.030
4879	2019.01.25 23:35	2019.01.25 23:40	2019.01.25 23:45	0.012	0.000	0.017
4880	2019.01.25 23:40	2019.01.25 23:45	2019.01.25 23:50	0.000	0.017	0.046
4881	2019.01.25 23:45	2019.01.25 23:50	2019.01.28 00:00	0.017	0.046	0.001
4882	2019.01.25 23:50	2019.01.28 00:00	2019.01.28 00:05	0.046	0.001	0.008
4883	2019.01.28 00:00	2019.01.28 00:05	2019.01.28 00:10	0.001	0.008	0.003
4884	2019.01.28 00:45	2019.01.28 00:50	2019.01.28 00:55	0.000	0.000	0.005
4885	2019.01.28 00:50	2019.01.28 00:55	2019.01.28 01:00	0.000	0.005	0.014
4886	2019.01.28 02:45	2019.01.28 02:50	2019.01.28 02:55	0.007	0.022	0.002
4887	2019.01.28 03:30	2019.01.28 03:35	2019.01.28 03:40	0.027	0.016	0.004
4888	2019.01.28 03:35	2019.01.28 03:40	2019.01.28 03:45	0.016	0.004	0.060
4889	2019.01.28 05:20	2019.01.28 05:25	2019.01.28 05:30	0.000	0.010	0.007
4890	2019.01.28 06:20	2019.01.28 06:25	2019.01.28 06:30	0.013	0.002	0.002
4891	2019.01.28 06:25	2019.01.28 06:30	2019.01.28 06:35	0.002	0.002	0.013
4892	2019.01.28 06:30	2019.01.28 06:35	2019.01.28 06:40	0.002	0.013	0.005
4893	2019.01.28 06:35	2019.01.28 06:40	2019.01.28 06:45	0.013	0.005	0.018
4894	2019.01.28 07:50	2019.01.28 07:55	2019.01.28 08:00	0.001	0.001	0.004
4895	2019.01.28 07:55	2019.01.28 08:00	2019.01.28 08:05	0.001	0.004	0.024
4896	2019.01.28 08:00	2019.01.28 08:05	2019.01.28 08:10	0.004	0.024	0.000
4897	2019.01.28 08:20	2019.01.28 08:25	2019.01.28 08:30	0.013	0.008	0.012
4898	2019.01.28 08:50	2019.01.28 08:55	2019.01.28 09:00	0.019	0.006	0.018
4899	2019.01.28 08:55	2019.01.28 09:00	2019.01.28 09:05	0.006	0.018	0.000
4900	2019.01.28 09:00	2019.01.28 09:05	2019.01.28 09:10	0.018	0.000	0.010
4901	2019.01.28 09:05	2019.01.28 09:10	2019.01.28 09:15	0.000	0.010	0.001
4902	2019.01.28 09:55	2019.01.28 10:00	2019.01.28 10:05	0.025	0.018	0.038
4903	2019.01.28 11:20	2019.01.28 11:25	2019.01.28 11:30	0.007	0.019	0.005
4904	2019.01.28 11:25	2019.01.28 11:30	2019.01.28 11:35	0.019	0.005	0.006
4905	2019.01.28 11:45	2019.01.28 11:50	2019.01.28 11:55	0.018	0.012	0.007
4906	2019.01.28 11:50	2019.01.28 11:55	2019.01.28 12:00	0.012	0.007	0.014
4907	2019.01.28 12:30	2019.01.28 12:35	2019.01.28 12:40	0.006	0.012	0.015
4908	2019.01.28 13:25	2019.01.28 13:30	2019.01.28 13:35	0.012	0.007	0.018
4909	2019.01.28 13:30	2019.01.28 13:35	2019.01.28 13:40	0.007	0.018	0.018
4910	2019.01.28 13:35	2019.01.28 13:40	2019.01.28 13:45	0.018	0.018	0.013
4911	2019.01.28 13:55	2019.01.28 14:00	2019.01.28 14:05	0.019	0.019	0.008
4912	2019.01.28 17:15	2019.01.28 17:20	2019.01.28 17:25	0.042	0.001	0.015
4913	2019.01.28 17:20	2019.01.28 17:25	2019.01.28 17:30	0.001	0.015	0.025
4914	2019.01.28 18:45	2019.01.28 18:50	2019.01.28 18:55	0.019	0.010	0.004
4915	2019.01.28 18:50	2019.01.28 18:55	2019.01.28 19:00	0.010	0.004	0.013
4916	2019.01.28 18:55	2019.01.28 19:00	2019.01.28 19:05	0.004	0.013	0.017
4917	2019.01.28 19:00	2019.01.28 19:05	2019.01.28 19:10	0.013	0.017	0.003
4918	2019.01.28 19:20	2019.01.28 19:25	2019.01.28 19:30	0.010	0.007	0.007
4919	2019.01.28 19:25	2019.01.28 19:30	2019.01.28 19:35	0.007	0.007	0.009
4920	2019.01.28 20:05	2019.01.28 20:10	2019.01.28 20:15	0.004	0.011	0.008
4921	2019.01.28 20:25	2019.01.28 20:30	2019.01.28 20:35	0.000	0.032	0.001
4922	2019.01.28 20:30	2019.01.28 20:35	2019.01.28 20:40	0.032	0.001	0.004
4923	2019.01.28 20:35	2019.01.28 20:40	2019.01.28 20:45	0.001	0.004	0.015
4924	2019.01.28 21:05	2019.01.28 21:10	2019.01.28 21:15	0.018	0.003	0.014
4925	2019.01.28 21:35	2019.01.28 21:40	2019.01.28 21:45	0.017	0.003	0.028
4926	2019.01.28 21:40	2019.01.28 21:45	2019.01.28 21:50	0.003	0.028	0.014
4927	2019.01.28 22:50	2019.01.28 22:55	2019.01.28 23:00	0.028	0.010	0.000
4928	2019.01.28 22:55	2019.01.28 23:00	2019.01.28 23:05	0.010	0.000	0.001
4929	2019.01.28 23:00	2019.01.28 23:05	2019.01.28 23:10	0.000	0.001	0.001
4930	2019.01.29 00:30	2019.01.29 00:35	2019.01.29 00:40	0.006	0.001	0.000
4931	2019.01.29 01:20	2019.01.29 01:25	2019.01.29 01:30	0.002	0.013	0.011
4932	2019.01.29 01:25	2019.01.29 01:30	2019.01.29 01:35	0.013	0.011	0.029
4933	2019.01.29 01:30	2019.01.29 01:35	2019.01.29 01:40	0.011	0.029	0.009
4934	2019.01.29 03:00	2019.01.29 03:05	2019.01.29 03:10	0.033	0.021	0.003
4935	2019.01.29 03:05	2019.01.29 03:10	2019.01.29 03:15	0.021	0.003	0.035
4936	2019.01.29 04:10	2019.01.29 04:15	2019.01.29 04:20	0.018	0.003	0.004
4937	2019.01.29 04:15	2019.01.29 04:20	2019.01.29 04:25	0.003	0.004	0.008
4938	2019.01.29 05:15	2019.01.29 05:20	2019.01.29 05:25	0.007	0.007	0.005
4939	2019.01.29 05:20	2019.01.29 05:25	2019.01.29 05:30	0.007	0.005	0.009
4940	2019.01.29 05:40	2019.01.29 05:45	2019.01.29 05:50	0.000	0.018	0.016
4941	2019.01.29 06:25	2019.01.29 06:30	2019.01.29 06:35	0.021	0.013	0.006
4942	2019.01.29 07:20	2019.01.29 07:25	2019.01.29 07:30	0.003	0.006	0.025
4943	2019.01.29 07:25	2019.01.29 07:30	2019.01.29 07:35	0.006	0.025	0.023
4944	2019.01.29 09:45	2019.01.29 09:50	2019.01.29 09:55	0.001	0.006	0.010
4945	2019.01.29 10:30	2019.01.29 10:35	2019.01.29 10:40	0.032	0.048	0.002
4946	2019.01.29 10:35	2019.01.29 10:40	2019.01.29 10:45	0.048	0.002	0.028
4947	2019.01.29 10:55	2019.01.29 11:00	2019.01.29 11:05	0.011	0.041	0.014
4948	2019.01.29 11:00	2019.01.29 11:05	2019.01.29 11:10	0.041	0.014	0.004
4949	2019.01.29 11:05	2019.01.29 11:10	2019.01.29 11:15	0.014	0.004	0.049
4950	2019.01.29 12:25	2019.01.29 12:30	2019.01.29 12:35	0.003	0.018	0.007
4951	2019.01.29 12:45	2019.01.29 12:50	2019.01.29 12:55	0.002	0.001	0.011
4952	2019.01.29 12:50	2019.01.29 12:55	2019.01.29 13:00	0.001	0.011	0.008
4953	2019.01.29 12:55	2019.01.29 13:00	2019.01.29 13:05	0.011	0.008	0.003
4954	2019.01.29 14:05	2019.01.29 14:10	2019.01.29 14:15	0.008	0.008	0.005
4955	2019.01.29 15:10	2019.01.29 15:15	2019.01.29 15:20	0.005	0.023	0.012
4956	2019.01.29 15:30	2019.01.29 15:35	2019.01.29 15:40	0.005	0.006	0.004
4957	2019.01.29 15:35	2019.01.29 15:40	2019.01.29 15:45	0.006	0.004	0.027
4958	2019.01.29 15:40	2019.01.29 15:45	2019.01.29 15:50	0.004	0.027	0.006
4959	2019.01.29 16:30	2019.01.29 16:35	2019.01.29 16:40	0.011	0.008	0.029
4960	2019.01.29 16:35	2019.01.29 16:40	2019.01.29 16:45	0.008	0.029	0.009
4961	2019.01.29 18:25	2019.01.29 18:30	2019.01.29 18:35	0.003	0.017	0.033
4962	2019.01.29 18:30	2019.01.29 18:35	2019.01.29 18:40	0.017	0.033	0.003
4963	2019.01.29 19:05	2019.01.29 19:10	2019.01.29 19:15	0.018	0.019	0.004
4964	2019.01.29 19:10	2019.01.29 19:15	2019.01.29 19:20	0.019	0.004	0.004
4965	2019.01.29 19:15	2019.01.29 19:20	2019.01.29 19:25	0.004	0.004	0.007
4966	2019.01.29 19:20	2019.01.29 19:25	2019.01.29 19:30	0.004	0.007	0.005
4967	2019.01.29 19:25	2019.01.29 19:30	2019.01.29 19:35	0.007	0.005	0.013
4968	2019.01.29 20:35	2019.01.29 20:40	2019.01.29 20:45	0.023	0.011	0.020
4969	2019.01.29 20:40	2019.01.29 20:45	2019.01.29 20:50	0.011	0.020	0.006
4970	2019.01.30 01:20	2019.01.30 01:25	2019.01.30 01:30	0.010	0.008	0.007
4971	2019.01.30 02:50	2019.01.30 02:55	2019.01.30 03:00	0.026	0.002	0.005
4972	2019.01.30 02:55	2019.01.30 03:00	2019.01.30 03:05	0.002	0.005	0.020
4973	2019.01.30 03:00	2019.01.30 03:05	2019.01.30 03:10	0.005	0.020	0.000
4974	2019.01.30 03:45	2019.01.30 03:50	2019.01.30 03:55	0.002	0.029	0.015
4975	2019.01.30 05:00	2019.01.30 05:05	2019.01.30 05:10	0.009	0.059	0.009
4976	2019.01.30 05:05	2019.01.30 05:10	2019.01.30 05:15	0.059	0.009	0.001
4977	2019.01.30 05:10	2019.01.30 05:15	2019.01.30 05:20	0.009	0.001	0.019
4978	2019.01.30 06:40	2019.01.30 06:45	2019.01.30 06:50	0.001	0.000	0.000
4979	2019.01.30 06:45	2019.01.30 06:50	2019.01.30 06:55	0.000	0.000	0.010
4980	2019.01.30 08:55	2019.01.30 09:00	2019.01.30 09:05	0.015	0.022	0.017
4981	2019.01.30 09:00	2019.01.30 09:05	2019.01.30 09:10	0.022	0.017	0.027
4982	2019.01.30 09:40	2019.01.30 09:45	2019.01.30 09:50	0.017	0.017	0.003
4983	2019.01.30 09:45	2019.01.30 09:50	2019.01.30 09:55	0.017	0.003	0.012
4984	2019.01.30 09:50	2019.01.30 09:55	2019.01.30 10:00	0.003	0.012	0.026
4985	2019.01.30 09:55	2019.01.30 10:00	2019.01.30 10:05	0.012	0.026	0.012
4986	2019.01.30 10:30	2019.01.30 10:35	2019.01.30 10:40	0.012	0.006	0.024
4987	2019.01.30 10:35	2019.01.30 10:40	2019.01.30 10:45	0.006	0.024	0.012
4988	2019.01.30 10:40	2019.01.30 10:45	2019.01.30 10:50	0.024	0.012	0.017
4989	2019.01.30 11:20	2019.01.30 11:25	2019.01.30 11:30	0.008	0.003	0.011
4990	2019.01.30 11:40	2019.01.30 11:45	2019.01.30 11:50	0.010	0.000	0.003
4991	2019.01.30 12:15	2019.01.30 12:20	2019.01.30 12:25	0.006	0.023	0.007
4992	2019.01.30 12:40	2019.01.30 12:45	2019.01.30 12:50	0.007	0.007	0.000
4993	2019.01.30 12:45	2019.01.30 12:50	2019.01.30 12:55	0.007	0.000	0.018
4994	2019.01.30 12:50	2019.01.30 12:55	2019.01.30 13:00	0.000	0.018	0.019
4995	2019.01.30 12:55	2019.01.30 13:00	2019.01.30 13:05	0.018	0.019	0.006
4996	2019.01.30 13:00	2019.01.30 13:05	2019.01.30 13:10	0.019	0.006	0.011
4997	2019.01.30 13:50	2019.01.30 13:55	2019.01.30 14:00	0.006	0.021	0.014
4998	2019.01.30 15:15	2019.01.30 15:20	2019.01.30 15:25	0.047	0.048	0.009
4999	2019.01.30 15:40	2019.01.30 15:45	2019.01.30 15:50	0.010	0.000	0.049
5000	2019.01.30 17:10	2019.01.30 17:15	2019.01.30 17:20	0.029	0.009	0.002
5001	2019.01.30 17:15	2019.01.30 17:20	2019.01.30 17:25	0.009	0.002	0.006
5002	2019.01.30 20:00	2019.01.30 20:05	2019.01.30 20:10	0.004	0.004	0.000
5003	2019.01.30 20:05	2019.01.30 20:10	2019.01.30 20:15	0.004	0.000	0.003
5004	2019.01.30 20:25	2019.01.30 20:30	2019.01.30 20:35	0.007	0.016	0.004
5005	2019.01.30 20:30	2019.01.30 20:35	2019.01.30 20:40	0.016	0.004	0.007
5006	2019.01.30 22:40	2019.01.30 22:45	2019.01.30 22:50	0.022	0.014	0.036
5007	2019.01.30 23:00	2019.01.30 23:05	2019.01.30 23:10	0.028	0.032	0.017
5008	2019.01.30 23:25	2019.01.30 23:30	2019.01.30 23:35	0.027	0.009	0.002
5009	2019.01.31 00:20	2019.01.31 00:25	2019.01.31 00:30	0.012	0.014	0.027
5010	2019.01.31 00:45	2019.01.31 00:50	2019.01.31 00:55	0.001	0.002	0.013
5011	2019.01.31 01:40	2019.01.31 01:45	2019.01.31 01:50	0.012	0.011	0.041
5012	2019.01.31 02:10	2019.01.31 02:15	2019.01.31 02:20	0.010	0.019	0.018
5013	2019.01.31 02:15	2019.01.31 02:20	2019.01.31 02:25	0.019	0.018	0.009
5014	2019.01.31 05:30	2019.01.31 05:35	2019.01.31 05:40	0.010	0.032	0.028
5015	2019.01.31 08:05	2019.01.31 08:10	2019.01.31 08:15	0.000	0.016	0.007
5016	2019.01.31 10:20	2019.01.31 10:25	2019.01.31 10:30	0.006	0.019	0.051
5017	2019.01.31 10:25	2019.01.31 10:30	2019.01.31 10:35	0.019	0.051	0.027
5018	2019.01.31 11:50	2019.01.31 11:55	2019.01.31 12:00	0.008	0.014	0.002
5019	2019.01.31 13:15	2019.01.31 13:20	2019.01.31 13:25	0.026	0.002	0.034
5020	2019.01.31 13:20	2019.01.31 13:25	2019.01.31 13:30	0.002	0.034	0.006
5021	2019.01.31 14:35	2019.01.31 14:40	2019.01.31 14:45	0.010	0.028	0.000
5022	2019.01.31 14:40	2019.01.31 14:45	2019.01.31 14:50	0.028	0.000	0.054
5023	2019.01.31 16:25	2019.01.31 16:30	2019.01.31 16:35	0.019	0.002	0.020
5024	2019.01.31 16:30	2019.01.31 16:35	2019.01.31 16:40	0.002	0.020	0.011
5025	2019.01.31 16:35	2019.01.31 16:40	2019.01.31 16:45	0.020	0.011	0.064
5026	2019.01.31 16:40	2019.01.31 16:45	2019.01.31 16:50	0.011	0.064	0.017
5027	2019.01.31 16:45	2019.01.31 16:50	2019.01.31 16:55	0.064	0.017	0.011
5028	2019.01.31 16:50	2019.01.31 16:55	2019.01.31 17:00	0.017	0.011	0.064
5029	2019.01.31 16:55	2019.01.31 17:00	2019.01.31 17:05	0.011	0.064	0.026
5030	2019.01.31 17:30	2019.01.31 17:35	2019.01.31 17:40	0.007	0.013	0.018
5031	2019.01.31 18:20	2019.01.31 18:25	2019.01.31 18:30	0.022	0.006	0.002
5032	2019.01.31 18:25	2019.01.31 18:30	2019.01.31 18:35	0.006	0.002	0.007
5033	2019.01.31 18:30	2019.01.31 18:35	2019.01.31 18:40	0.002	0.007	0.025
5034	2019.01.31 19:05	2019.01.31 19:10	2019.01.31 19:15	0.020	0.016	0.024
5035	2019.01.31 20:05	2019.01.31 20:10	2019.01.31 20:15	0.008	0.000	0.002
5036	2019.01.31 20:30	2019.01.31 20:35	2019.01.31 20:40	0.010	0.013	0.006
5037	2019.01.31 20:35	2019.01.31 20:40	2019.01.31 20:45	0.013	0.006	0.000
5038	2019.01.31 20:40	2019.01.31 20:45	2019.01.31 20:50	0.006	0.000	0.004
5039	2019.01.31 20:45	2019.01.31 20:50	2019.01.31 20:55	0.000	0.004	0.015
5040	2019.01.31 20:50	2019.01.31 20:55	2019.01.31 21:00	0.004	0.015	0.008
5041	2019.01.31 21:40	2019.01.31 21:45	2019.01.31 21:50	0.013	0.010	0.020
